# Assembly name:  UTA_CroVir_3.0
# Organism name:  Crotalus viridis viridis (prairie rattlesnake)
# Sex:  male
# Taxid:          8742
# BioSample:      SAMN07738522
# BioProject:     PRJNA413201
# Submitter:      University of Texas at Arlington
# Date:           2019-01-08
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    PDHV02
# Assembly method: Dovetail Genomics HiRise v. 2.1.3-59a1db48d61f
# Expected final version: yes
# Genome coverage: 1000.0x
# Sequencing technology: Illumina HiSeq
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_003400415.2
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_003400425.2		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
scaffold-un4267	unplaced-scaffold	na	na	PDHV02004276.1	<>	na	Primary Assembly	1237	na
scaffold-un4268	unplaced-scaffold	na	na	PDHV02004277.1	<>	na	Primary Assembly	1236	na
scaffold-un4269	unplaced-scaffold	na	na	PDHV02004278.1	<>	na	Primary Assembly	1236	na
scaffold-un427	unplaced-scaffold	na	na	PDHV02000436.1	<>	na	Primary Assembly	9131	na
scaffold-un4270	unplaced-scaffold	na	na	PDHV02004279.1	<>	na	Primary Assembly	1236	na
scaffold-un4271	unplaced-scaffold	na	na	PDHV02004280.1	<>	na	Primary Assembly	1236	na
scaffold-un4272	unplaced-scaffold	na	na	PDHV02004281.1	<>	na	Primary Assembly	1236	na
scaffold-un4273	unplaced-scaffold	na	na	PDHV02004282.1	<>	na	Primary Assembly	1236	na
scaffold-un4274	unplaced-scaffold	na	na	PDHV02004283.1	<>	na	Primary Assembly	1236	na
scaffold-un4275	unplaced-scaffold	na	na	PDHV02004284.1	<>	na	Primary Assembly	1236	na
scaffold-un4276	unplaced-scaffold	na	na	PDHV02004285.1	<>	na	Primary Assembly	1236	na
scaffold-un4277	unplaced-scaffold	na	na	PDHV02004286.1	<>	na	Primary Assembly	1235	na
scaffold-un4278	unplaced-scaffold	na	na	PDHV02004287.1	<>	na	Primary Assembly	1235	na
scaffold-un4279	unplaced-scaffold	na	na	PDHV02004288.1	<>	na	Primary Assembly	1235	na
scaffold-un428	unplaced-scaffold	na	na	PDHV02000437.1	<>	na	Primary Assembly	9130	na
scaffold-un4280	unplaced-scaffold	na	na	PDHV02004289.1	<>	na	Primary Assembly	1235	na
scaffold-un4281	unplaced-scaffold	na	na	PDHV02004290.1	<>	na	Primary Assembly	1235	na
scaffold-un4282	unplaced-scaffold	na	na	PDHV02004291.1	<>	na	Primary Assembly	1235	na
scaffold-un4283	unplaced-scaffold	na	na	PDHV02004292.1	<>	na	Primary Assembly	1235	na
scaffold-un4284	unplaced-scaffold	na	na	PDHV02004293.1	<>	na	Primary Assembly	1235	na
scaffold-un4285	unplaced-scaffold	na	na	PDHV02004294.1	<>	na	Primary Assembly	1235	na
scaffold-un4286	unplaced-scaffold	na	na	PDHV02004295.1	<>	na	Primary Assembly	1234	na
scaffold-un4287	unplaced-scaffold	na	na	PDHV02004296.1	<>	na	Primary Assembly	1234	na
scaffold-un4288	unplaced-scaffold	na	na	PDHV02004297.1	<>	na	Primary Assembly	1234	na
scaffold-un4289	unplaced-scaffold	na	na	PDHV02004298.1	<>	na	Primary Assembly	1234	na
scaffold-un429	unplaced-scaffold	na	na	PDHV02000438.1	<>	na	Primary Assembly	9121	na
scaffold-un4290	unplaced-scaffold	na	na	PDHV02004299.1	<>	na	Primary Assembly	1234	na
scaffold-un4291	unplaced-scaffold	na	na	PDHV02004300.1	<>	na	Primary Assembly	1234	na
scaffold-un4292	unplaced-scaffold	na	na	PDHV02004301.1	<>	na	Primary Assembly	1234	na
scaffold-un4293	unplaced-scaffold	na	na	PDHV02004302.1	<>	na	Primary Assembly	1234	na
scaffold-un4294	unplaced-scaffold	na	na	PDHV02004303.1	<>	na	Primary Assembly	1234	na
scaffold-un4295	unplaced-scaffold	na	na	PDHV02004304.1	<>	na	Primary Assembly	1234	na
scaffold-un4296	unplaced-scaffold	na	na	PDHV02004305.1	<>	na	Primary Assembly	1234	na
scaffold-un4297	unplaced-scaffold	na	na	PDHV02004306.1	<>	na	Primary Assembly	1233	na
scaffold-un4298	unplaced-scaffold	na	na	PDHV02004307.1	<>	na	Primary Assembly	1233	na
scaffold-un4299	unplaced-scaffold	na	na	PDHV02004308.1	<>	na	Primary Assembly	1233	na
scaffold-un43	unplaced-scaffold	na	na	PDHV02000052.1	<>	na	Primary Assembly	131354	na
scaffold-un430	unplaced-scaffold	na	na	PDHV02000439.1	<>	na	Primary Assembly	9073	na
scaffold-un4300	unplaced-scaffold	na	na	PDHV02004309.1	<>	na	Primary Assembly	1233	na
scaffold-un4301	unplaced-scaffold	na	na	PDHV02004310.1	<>	na	Primary Assembly	1233	na
scaffold-un4302	unplaced-scaffold	na	na	PDHV02004311.1	<>	na	Primary Assembly	1233	na
scaffold-un4303	unplaced-scaffold	na	na	PDHV02004312.1	<>	na	Primary Assembly	1233	na
scaffold-un4304	unplaced-scaffold	na	na	PDHV02004313.1	<>	na	Primary Assembly	1233	na
scaffold-un4305	unplaced-scaffold	na	na	PDHV02004314.1	<>	na	Primary Assembly	1232	na
scaffold-un4306	unplaced-scaffold	na	na	PDHV02004315.1	<>	na	Primary Assembly	1232	na
scaffold-un4307	unplaced-scaffold	na	na	PDHV02004316.1	<>	na	Primary Assembly	1232	na
scaffold-un4308	unplaced-scaffold	na	na	PDHV02004317.1	<>	na	Primary Assembly	1232	na
scaffold-un4309	unplaced-scaffold	na	na	PDHV02004318.1	<>	na	Primary Assembly	1232	na
scaffold-un431	unplaced-scaffold	na	na	PDHV02000440.1	<>	na	Primary Assembly	9028	na
scaffold-un4310	unplaced-scaffold	na	na	PDHV02004319.1	<>	na	Primary Assembly	1232	na
scaffold-un4311	unplaced-scaffold	na	na	PDHV02004320.1	<>	na	Primary Assembly	1232	na
scaffold-un4312	unplaced-scaffold	na	na	PDHV02004321.1	<>	na	Primary Assembly	1232	na
scaffold-un4313	unplaced-scaffold	na	na	PDHV02004322.1	<>	na	Primary Assembly	1232	na
scaffold-un4314	unplaced-scaffold	na	na	PDHV02004323.1	<>	na	Primary Assembly	1232	na
scaffold-un4315	unplaced-scaffold	na	na	PDHV02004324.1	<>	na	Primary Assembly	1231	na
scaffold-un4316	unplaced-scaffold	na	na	PDHV02004325.1	<>	na	Primary Assembly	1231	na
scaffold-un4317	unplaced-scaffold	na	na	PDHV02004326.1	<>	na	Primary Assembly	1231	na
scaffold-un4318	unplaced-scaffold	na	na	PDHV02004327.1	<>	na	Primary Assembly	1231	na
scaffold-un4319	unplaced-scaffold	na	na	PDHV02004328.1	<>	na	Primary Assembly	1231	na
scaffold-un432	unplaced-scaffold	na	na	PDHV02000441.1	<>	na	Primary Assembly	8974	na
scaffold-un4320	unplaced-scaffold	na	na	PDHV02004329.1	<>	na	Primary Assembly	1231	na
scaffold-un4321	unplaced-scaffold	na	na	PDHV02004330.1	<>	na	Primary Assembly	1231	na
scaffold-un4322	unplaced-scaffold	na	na	PDHV02004331.1	<>	na	Primary Assembly	1230	na
scaffold-un4323	unplaced-scaffold	na	na	PDHV02004332.1	<>	na	Primary Assembly	1230	na
scaffold-un4324	unplaced-scaffold	na	na	PDHV02004333.1	<>	na	Primary Assembly	1230	na
scaffold-un4325	unplaced-scaffold	na	na	PDHV02004334.1	<>	na	Primary Assembly	1230	na
scaffold-un4326	unplaced-scaffold	na	na	PDHV02004335.1	<>	na	Primary Assembly	1230	na
scaffold-un4327	unplaced-scaffold	na	na	PDHV02004336.1	<>	na	Primary Assembly	1229	na
scaffold-un4328	unplaced-scaffold	na	na	PDHV02004337.1	<>	na	Primary Assembly	1229	na
scaffold-un4329	unplaced-scaffold	na	na	PDHV02004338.1	<>	na	Primary Assembly	1229	na
scaffold-un433	unplaced-scaffold	na	na	PDHV02000442.1	<>	na	Primary Assembly	8973	na
scaffold-un4330	unplaced-scaffold	na	na	PDHV02004339.1	<>	na	Primary Assembly	1229	na
scaffold-un4331	unplaced-scaffold	na	na	PDHV02004340.1	<>	na	Primary Assembly	1229	na
scaffold-un4332	unplaced-scaffold	na	na	PDHV02004341.1	<>	na	Primary Assembly	1229	na
scaffold-un4333	unplaced-scaffold	na	na	PDHV02004342.1	<>	na	Primary Assembly	1229	na
scaffold-un4334	unplaced-scaffold	na	na	PDHV02004343.1	<>	na	Primary Assembly	1229	na
scaffold-un4335	unplaced-scaffold	na	na	PDHV02004344.1	<>	na	Primary Assembly	1228	na
scaffold-un4336	unplaced-scaffold	na	na	PDHV02004345.1	<>	na	Primary Assembly	1228	na
scaffold-un4337	unplaced-scaffold	na	na	PDHV02004346.1	<>	na	Primary Assembly	1228	na
scaffold-un4338	unplaced-scaffold	na	na	PDHV02004347.1	<>	na	Primary Assembly	1228	na
scaffold-un4339	unplaced-scaffold	na	na	PDHV02004348.1	<>	na	Primary Assembly	1228	na
scaffold-un434	unplaced-scaffold	na	na	PDHV02000443.1	<>	na	Primary Assembly	8964	na
scaffold-un4340	unplaced-scaffold	na	na	PDHV02004349.1	<>	na	Primary Assembly	1228	na
scaffold-un4341	unplaced-scaffold	na	na	PDHV02004350.1	<>	na	Primary Assembly	1228	na
scaffold-un4342	unplaced-scaffold	na	na	PDHV02004351.1	<>	na	Primary Assembly	1228	na
scaffold-un4343	unplaced-scaffold	na	na	PDHV02004352.1	<>	na	Primary Assembly	1228	na
scaffold-un4344	unplaced-scaffold	na	na	PDHV02004353.1	<>	na	Primary Assembly	1228	na
scaffold-un4345	unplaced-scaffold	na	na	PDHV02004354.1	<>	na	Primary Assembly	1228	na
scaffold-un4346	unplaced-scaffold	na	na	PDHV02004355.1	<>	na	Primary Assembly	1227	na
scaffold-un4347	unplaced-scaffold	na	na	PDHV02004356.1	<>	na	Primary Assembly	1227	na
scaffold-un4348	unplaced-scaffold	na	na	PDHV02004357.1	<>	na	Primary Assembly	1227	na
scaffold-un4349	unplaced-scaffold	na	na	PDHV02004358.1	<>	na	Primary Assembly	1227	na
scaffold-un435	unplaced-scaffold	na	na	PDHV02000444.1	<>	na	Primary Assembly	8960	na
scaffold-un4350	unplaced-scaffold	na	na	PDHV02004359.1	<>	na	Primary Assembly	1227	na
scaffold-un4351	unplaced-scaffold	na	na	PDHV02004360.1	<>	na	Primary Assembly	1227	na
scaffold-un4352	unplaced-scaffold	na	na	PDHV02004361.1	<>	na	Primary Assembly	1227	na
scaffold-un4353	unplaced-scaffold	na	na	PDHV02004362.1	<>	na	Primary Assembly	1227	na
scaffold-un4354	unplaced-scaffold	na	na	PDHV02004363.1	<>	na	Primary Assembly	1227	na
scaffold-un4355	unplaced-scaffold	na	na	PDHV02004364.1	<>	na	Primary Assembly	1227	na
scaffold-un4356	unplaced-scaffold	na	na	PDHV02004365.1	<>	na	Primary Assembly	1227	na
scaffold-un4357	unplaced-scaffold	na	na	PDHV02004366.1	<>	na	Primary Assembly	1227	na
scaffold-un4358	unplaced-scaffold	na	na	PDHV02004367.1	<>	na	Primary Assembly	1226	na
scaffold-un4359	unplaced-scaffold	na	na	PDHV02004368.1	<>	na	Primary Assembly	1226	na
scaffold-un436	unplaced-scaffold	na	na	PDHV02000445.1	<>	na	Primary Assembly	8937	na
scaffold-un4360	unplaced-scaffold	na	na	PDHV02004369.1	<>	na	Primary Assembly	1226	na
scaffold-un4361	unplaced-scaffold	na	na	PDHV02004370.1	<>	na	Primary Assembly	1226	na
scaffold-un4362	unplaced-scaffold	na	na	PDHV02004371.1	<>	na	Primary Assembly	1226	na
scaffold-un4363	unplaced-scaffold	na	na	PDHV02004372.1	<>	na	Primary Assembly	1226	na
scaffold-un4364	unplaced-scaffold	na	na	PDHV02004373.1	<>	na	Primary Assembly	1226	na
scaffold-un4365	unplaced-scaffold	na	na	PDHV02004374.1	<>	na	Primary Assembly	1226	na
scaffold-un4366	unplaced-scaffold	na	na	PDHV02004375.1	<>	na	Primary Assembly	1226	na
scaffold-un4367	unplaced-scaffold	na	na	PDHV02004376.1	<>	na	Primary Assembly	1226	na
scaffold-un4368	unplaced-scaffold	na	na	PDHV02004377.1	<>	na	Primary Assembly	1225	na
scaffold-un4369	unplaced-scaffold	na	na	PDHV02004378.1	<>	na	Primary Assembly	1225	na
scaffold-un437	unplaced-scaffold	na	na	PDHV02000446.1	<>	na	Primary Assembly	8921	na
scaffold-un4370	unplaced-scaffold	na	na	PDHV02004379.1	<>	na	Primary Assembly	1225	na
scaffold-un4371	unplaced-scaffold	na	na	PDHV02004380.1	<>	na	Primary Assembly	1225	na
scaffold-un4372	unplaced-scaffold	na	na	PDHV02004381.1	<>	na	Primary Assembly	1225	na
scaffold-un4373	unplaced-scaffold	na	na	PDHV02004382.1	<>	na	Primary Assembly	1225	na
scaffold-un4374	unplaced-scaffold	na	na	PDHV02004383.1	<>	na	Primary Assembly	1225	na
scaffold-un4375	unplaced-scaffold	na	na	PDHV02004384.1	<>	na	Primary Assembly	1224	na
scaffold-un4376	unplaced-scaffold	na	na	PDHV02004385.1	<>	na	Primary Assembly	1224	na
scaffold-un4377	unplaced-scaffold	na	na	PDHV02004386.1	<>	na	Primary Assembly	1224	na
scaffold-un4378	unplaced-scaffold	na	na	PDHV02004387.1	<>	na	Primary Assembly	1224	na
scaffold-un4379	unplaced-scaffold	na	na	PDHV02004388.1	<>	na	Primary Assembly	1224	na
scaffold-un438	unplaced-scaffold	na	na	PDHV02000447.1	<>	na	Primary Assembly	8914	na
scaffold-un4380	unplaced-scaffold	na	na	PDHV02004389.1	<>	na	Primary Assembly	1224	na
scaffold-un4381	unplaced-scaffold	na	na	PDHV02004390.1	<>	na	Primary Assembly	1223	na
scaffold-un4382	unplaced-scaffold	na	na	PDHV02004391.1	<>	na	Primary Assembly	1223	na
scaffold-un4383	unplaced-scaffold	na	na	PDHV02004392.1	<>	na	Primary Assembly	1223	na
scaffold-un4384	unplaced-scaffold	na	na	PDHV02004393.1	<>	na	Primary Assembly	1223	na
scaffold-un4385	unplaced-scaffold	na	na	PDHV02004394.1	<>	na	Primary Assembly	1223	na
scaffold-un4386	unplaced-scaffold	na	na	PDHV02004395.1	<>	na	Primary Assembly	1223	na
scaffold-un4387	unplaced-scaffold	na	na	PDHV02004396.1	<>	na	Primary Assembly	1223	na
scaffold-un4388	unplaced-scaffold	na	na	PDHV02004397.1	<>	na	Primary Assembly	1222	na
scaffold-un4389	unplaced-scaffold	na	na	PDHV02004398.1	<>	na	Primary Assembly	1222	na
scaffold-un439	unplaced-scaffold	na	na	PDHV02000448.1	<>	na	Primary Assembly	8904	na
scaffold-un4390	unplaced-scaffold	na	na	PDHV02004399.1	<>	na	Primary Assembly	1222	na
scaffold-un4391	unplaced-scaffold	na	na	PDHV02004400.1	<>	na	Primary Assembly	1222	na
scaffold-un4392	unplaced-scaffold	na	na	PDHV02004401.1	<>	na	Primary Assembly	1222	na
scaffold-un4393	unplaced-scaffold	na	na	PDHV02004402.1	<>	na	Primary Assembly	1222	na
scaffold-un4394	unplaced-scaffold	na	na	PDHV02004403.1	<>	na	Primary Assembly	1222	na
scaffold-un4395	unplaced-scaffold	na	na	PDHV02004404.1	<>	na	Primary Assembly	1222	na
scaffold-un4396	unplaced-scaffold	na	na	PDHV02004405.1	<>	na	Primary Assembly	1222	na
scaffold-un4397	unplaced-scaffold	na	na	PDHV02004406.1	<>	na	Primary Assembly	1222	na
scaffold-un4398	unplaced-scaffold	na	na	PDHV02004407.1	<>	na	Primary Assembly	1222	na
scaffold-un4399	unplaced-scaffold	na	na	PDHV02004408.1	<>	na	Primary Assembly	1221	na
scaffold-un44	unplaced-scaffold	na	na	PDHV02000053.1	<>	na	Primary Assembly	130776	na
scaffold-un440	unplaced-scaffold	na	na	PDHV02000449.1	<>	na	Primary Assembly	8901	na
scaffold-un4400	unplaced-scaffold	na	na	PDHV02004409.1	<>	na	Primary Assembly	1221	na
scaffold-un4401	unplaced-scaffold	na	na	PDHV02004410.1	<>	na	Primary Assembly	1221	na
scaffold-un4402	unplaced-scaffold	na	na	PDHV02004411.1	<>	na	Primary Assembly	1221	na
scaffold-un4403	unplaced-scaffold	na	na	PDHV02004412.1	<>	na	Primary Assembly	1221	na
scaffold-un4404	unplaced-scaffold	na	na	PDHV02004413.1	<>	na	Primary Assembly	1221	na
scaffold-un4405	unplaced-scaffold	na	na	PDHV02004414.1	<>	na	Primary Assembly	1221	na
scaffold-un4406	unplaced-scaffold	na	na	PDHV02004415.1	<>	na	Primary Assembly	1221	na
scaffold-un4407	unplaced-scaffold	na	na	PDHV02004416.1	<>	na	Primary Assembly	1221	na
scaffold-un4408	unplaced-scaffold	na	na	PDHV02004417.1	<>	na	Primary Assembly	1221	na
scaffold-un4409	unplaced-scaffold	na	na	PDHV02004418.1	<>	na	Primary Assembly	1221	na
scaffold-un441	unplaced-scaffold	na	na	PDHV02000450.1	<>	na	Primary Assembly	8895	na
scaffold-un4410	unplaced-scaffold	na	na	PDHV02004419.1	<>	na	Primary Assembly	1221	na
scaffold-un4411	unplaced-scaffold	na	na	PDHV02004420.1	<>	na	Primary Assembly	1221	na
scaffold-un4412	unplaced-scaffold	na	na	PDHV02004421.1	<>	na	Primary Assembly	1220	na
scaffold-un4413	unplaced-scaffold	na	na	PDHV02004422.1	<>	na	Primary Assembly	1220	na
scaffold-un4414	unplaced-scaffold	na	na	PDHV02004423.1	<>	na	Primary Assembly	1220	na
scaffold-un4415	unplaced-scaffold	na	na	PDHV02004424.1	<>	na	Primary Assembly	1220	na
scaffold-un4416	unplaced-scaffold	na	na	PDHV02004425.1	<>	na	Primary Assembly	1220	na
scaffold-un4417	unplaced-scaffold	na	na	PDHV02004426.1	<>	na	Primary Assembly	1220	na
scaffold-un4418	unplaced-scaffold	na	na	PDHV02004427.1	<>	na	Primary Assembly	1219	na
scaffold-un4419	unplaced-scaffold	na	na	PDHV02004428.1	<>	na	Primary Assembly	1219	na
scaffold-un442	unplaced-scaffold	na	na	PDHV02000451.1	<>	na	Primary Assembly	8892	na
scaffold-un4420	unplaced-scaffold	na	na	PDHV02004429.1	<>	na	Primary Assembly	1219	na
scaffold-un4421	unplaced-scaffold	na	na	PDHV02004430.1	<>	na	Primary Assembly	1219	na
scaffold-un4422	unplaced-scaffold	na	na	PDHV02004431.1	<>	na	Primary Assembly	1219	na
scaffold-un4423	unplaced-scaffold	na	na	PDHV02004432.1	<>	na	Primary Assembly	1219	na
scaffold-un4424	unplaced-scaffold	na	na	PDHV02004433.1	<>	na	Primary Assembly	1219	na
scaffold-un4425	unplaced-scaffold	na	na	PDHV02004434.1	<>	na	Primary Assembly	1219	na
scaffold-un4426	unplaced-scaffold	na	na	PDHV02004435.1	<>	na	Primary Assembly	1219	na
scaffold-un4427	unplaced-scaffold	na	na	PDHV02004436.1	<>	na	Primary Assembly	1218	na
scaffold-un4428	unplaced-scaffold	na	na	PDHV02004437.1	<>	na	Primary Assembly	1218	na
scaffold-un4429	unplaced-scaffold	na	na	PDHV02004438.1	<>	na	Primary Assembly	1218	na
scaffold-un443	unplaced-scaffold	na	na	PDHV02000452.1	<>	na	Primary Assembly	8832	na
scaffold-un4430	unplaced-scaffold	na	na	PDHV02004439.1	<>	na	Primary Assembly	1218	na
scaffold-un4431	unplaced-scaffold	na	na	PDHV02004440.1	<>	na	Primary Assembly	1218	na
scaffold-un4432	unplaced-scaffold	na	na	PDHV02004441.1	<>	na	Primary Assembly	1218	na
scaffold-un4433	unplaced-scaffold	na	na	PDHV02004442.1	<>	na	Primary Assembly	1218	na
scaffold-un4434	unplaced-scaffold	na	na	PDHV02004443.1	<>	na	Primary Assembly	1217	na
scaffold-un4435	unplaced-scaffold	na	na	PDHV02004444.1	<>	na	Primary Assembly	1217	na
scaffold-un4436	unplaced-scaffold	na	na	PDHV02004445.1	<>	na	Primary Assembly	1217	na
scaffold-un4437	unplaced-scaffold	na	na	PDHV02004446.1	<>	na	Primary Assembly	1217	na
scaffold-un4438	unplaced-scaffold	na	na	PDHV02004447.1	<>	na	Primary Assembly	1217	na
scaffold-un4439	unplaced-scaffold	na	na	PDHV02004448.1	<>	na	Primary Assembly	1217	na
scaffold-un444	unplaced-scaffold	na	na	PDHV02000453.1	<>	na	Primary Assembly	8827	na
scaffold-un4440	unplaced-scaffold	na	na	PDHV02004449.1	<>	na	Primary Assembly	1217	na
scaffold-un4441	unplaced-scaffold	na	na	PDHV02004450.1	<>	na	Primary Assembly	1217	na
scaffold-un4442	unplaced-scaffold	na	na	PDHV02004451.1	<>	na	Primary Assembly	1217	na
scaffold-un4443	unplaced-scaffold	na	na	PDHV02004452.1	<>	na	Primary Assembly	1217	na
scaffold-un4444	unplaced-scaffold	na	na	PDHV02004453.1	<>	na	Primary Assembly	1217	na
scaffold-un4445	unplaced-scaffold	na	na	PDHV02004454.1	<>	na	Primary Assembly	1216	na
scaffold-un4446	unplaced-scaffold	na	na	PDHV02004455.1	<>	na	Primary Assembly	1216	na
scaffold-un4447	unplaced-scaffold	na	na	PDHV02004456.1	<>	na	Primary Assembly	1216	na
scaffold-un4448	unplaced-scaffold	na	na	PDHV02004457.1	<>	na	Primary Assembly	1216	na
scaffold-un4449	unplaced-scaffold	na	na	PDHV02004458.1	<>	na	Primary Assembly	1216	na
scaffold-un445	unplaced-scaffold	na	na	PDHV02000454.1	<>	na	Primary Assembly	8818	na
scaffold-un4450	unplaced-scaffold	na	na	PDHV02004459.1	<>	na	Primary Assembly	1216	na
scaffold-un4451	unplaced-scaffold	na	na	PDHV02004460.1	<>	na	Primary Assembly	1216	na
scaffold-un4452	unplaced-scaffold	na	na	PDHV02004461.1	<>	na	Primary Assembly	1216	na
scaffold-un4453	unplaced-scaffold	na	na	PDHV02004462.1	<>	na	Primary Assembly	1216	na
scaffold-un4454	unplaced-scaffold	na	na	PDHV02004463.1	<>	na	Primary Assembly	1215	na
scaffold-un4455	unplaced-scaffold	na	na	PDHV02004464.1	<>	na	Primary Assembly	1215	na
scaffold-un4456	unplaced-scaffold	na	na	PDHV02004465.1	<>	na	Primary Assembly	1215	na
scaffold-un4457	unplaced-scaffold	na	na	PDHV02004466.1	<>	na	Primary Assembly	1215	na
scaffold-un4458	unplaced-scaffold	na	na	PDHV02004467.1	<>	na	Primary Assembly	1215	na
scaffold-un4459	unplaced-scaffold	na	na	PDHV02004468.1	<>	na	Primary Assembly	1215	na
scaffold-un446	unplaced-scaffold	na	na	PDHV02000455.1	<>	na	Primary Assembly	8791	na
scaffold-un4460	unplaced-scaffold	na	na	PDHV02004469.1	<>	na	Primary Assembly	1215	na
scaffold-un4461	unplaced-scaffold	na	na	PDHV02004470.1	<>	na	Primary Assembly	1215	na
scaffold-un4462	unplaced-scaffold	na	na	PDHV02004471.1	<>	na	Primary Assembly	1215	na
scaffold-un4463	unplaced-scaffold	na	na	PDHV02004472.1	<>	na	Primary Assembly	1215	na
scaffold-un4464	unplaced-scaffold	na	na	PDHV02004473.1	<>	na	Primary Assembly	1215	na
scaffold-un4465	unplaced-scaffold	na	na	PDHV02004474.1	<>	na	Primary Assembly	1215	na
scaffold-un4466	unplaced-scaffold	na	na	PDHV02004475.1	<>	na	Primary Assembly	1215	na
scaffold-un4467	unplaced-scaffold	na	na	PDHV02004476.1	<>	na	Primary Assembly	1215	na
scaffold-un4468	unplaced-scaffold	na	na	PDHV02004477.1	<>	na	Primary Assembly	1214	na
scaffold-un4469	unplaced-scaffold	na	na	PDHV02004478.1	<>	na	Primary Assembly	1214	na
scaffold-un447	unplaced-scaffold	na	na	PDHV02000456.1	<>	na	Primary Assembly	8789	na
scaffold-un4470	unplaced-scaffold	na	na	PDHV02004479.1	<>	na	Primary Assembly	1214	na
scaffold-un4471	unplaced-scaffold	na	na	PDHV02004480.1	<>	na	Primary Assembly	1214	na
scaffold-un4472	unplaced-scaffold	na	na	PDHV02004481.1	<>	na	Primary Assembly	1214	na
scaffold-un4473	unplaced-scaffold	na	na	PDHV02004482.1	<>	na	Primary Assembly	1214	na
scaffold-un4474	unplaced-scaffold	na	na	PDHV02004483.1	<>	na	Primary Assembly	1214	na
scaffold-un4475	unplaced-scaffold	na	na	PDHV02004484.1	<>	na	Primary Assembly	1214	na
scaffold-un4476	unplaced-scaffold	na	na	PDHV02004485.1	<>	na	Primary Assembly	1214	na
scaffold-un4477	unplaced-scaffold	na	na	PDHV02004486.1	<>	na	Primary Assembly	1214	na
scaffold-un4478	unplaced-scaffold	na	na	PDHV02004487.1	<>	na	Primary Assembly	1213	na
scaffold-un4479	unplaced-scaffold	na	na	PDHV02004488.1	<>	na	Primary Assembly	1213	na
scaffold-un448	unplaced-scaffold	na	na	PDHV02000457.1	<>	na	Primary Assembly	8769	na
scaffold-un4480	unplaced-scaffold	na	na	PDHV02004489.1	<>	na	Primary Assembly	1213	na
scaffold-un4481	unplaced-scaffold	na	na	PDHV02004490.1	<>	na	Primary Assembly	1213	na
scaffold-un4482	unplaced-scaffold	na	na	PDHV02004491.1	<>	na	Primary Assembly	1213	na
scaffold-un4483	unplaced-scaffold	na	na	PDHV02004492.1	<>	na	Primary Assembly	1213	na
scaffold-un4484	unplaced-scaffold	na	na	PDHV02004493.1	<>	na	Primary Assembly	1213	na
scaffold-un4485	unplaced-scaffold	na	na	PDHV02004494.1	<>	na	Primary Assembly	1212	na
scaffold-un4486	unplaced-scaffold	na	na	PDHV02004495.1	<>	na	Primary Assembly	1212	na
scaffold-un4487	unplaced-scaffold	na	na	PDHV02004496.1	<>	na	Primary Assembly	1212	na
scaffold-un4488	unplaced-scaffold	na	na	PDHV02004497.1	<>	na	Primary Assembly	1212	na
scaffold-un4489	unplaced-scaffold	na	na	PDHV02004498.1	<>	na	Primary Assembly	1212	na
scaffold-un449	unplaced-scaffold	na	na	PDHV02000458.1	<>	na	Primary Assembly	8763	na
scaffold-un4490	unplaced-scaffold	na	na	PDHV02004499.1	<>	na	Primary Assembly	1211	na
scaffold-un4491	unplaced-scaffold	na	na	PDHV02004500.1	<>	na	Primary Assembly	1211	na
scaffold-un4492	unplaced-scaffold	na	na	PDHV02004501.1	<>	na	Primary Assembly	1211	na
scaffold-un4493	unplaced-scaffold	na	na	PDHV02004502.1	<>	na	Primary Assembly	1211	na
scaffold-un4494	unplaced-scaffold	na	na	PDHV02004503.1	<>	na	Primary Assembly	1211	na
scaffold-un4495	unplaced-scaffold	na	na	PDHV02004504.1	<>	na	Primary Assembly	1211	na
scaffold-un4496	unplaced-scaffold	na	na	PDHV02004505.1	<>	na	Primary Assembly	1211	na
scaffold-un4497	unplaced-scaffold	na	na	PDHV02004506.1	<>	na	Primary Assembly	1211	na
scaffold-un4498	unplaced-scaffold	na	na	PDHV02004507.1	<>	na	Primary Assembly	1211	na
scaffold-un4499	unplaced-scaffold	na	na	PDHV02004508.1	<>	na	Primary Assembly	1211	na
scaffold-un45	unplaced-scaffold	na	na	PDHV02000054.1	<>	na	Primary Assembly	129635	na
scaffold-un450	unplaced-scaffold	na	na	PDHV02000459.1	<>	na	Primary Assembly	8758	na
scaffold-un4500	unplaced-scaffold	na	na	PDHV02004509.1	<>	na	Primary Assembly	1211	na
scaffold-un4501	unplaced-scaffold	na	na	PDHV02004510.1	<>	na	Primary Assembly	1211	na
scaffold-un4502	unplaced-scaffold	na	na	PDHV02004511.1	<>	na	Primary Assembly	1211	na
scaffold-un4503	unplaced-scaffold	na	na	PDHV02004512.1	<>	na	Primary Assembly	1210	na
