# Assembly name:  LU_Pmuni_1.1
# Organism name:  Podarcis muralis nigriventris (Common wall lizard)
# Isolate:  SMA-M2-Green
# Sex:  male
# Taxid:          1534827
# BioSample:      SAMN16078633
# BioProject:     PRJNA662234
# Submitter:      Lund University
# Date:           2020-09-23
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    JACVSS01
# Assembly method: Wtdbg2 v. April-2020
# Expected final version: yes
# Genome coverage: 90.0x
# Sequencing technology: Oxford Nanopore PromethION
# GenBank assembly accession: GCA_014706415.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_014706485.1		Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
ctg2744_segment0_obj	unplaced-scaffold	na	na	JACVSS010002715.1	<>	na	Primary Assembly	10346	na
ctg2745_segment0_obj	unplaced-scaffold	na	na	JACVSS010001984.1	<>	na	Primary Assembly	10354	na
ctg2748_segment0_obj	unplaced-scaffold	na	na	JACVSS010001476.1	<>	na	Primary Assembly	10236	na
ctg2749_segment0_obj	unplaced-scaffold	na	na	JACVSS010000873.1	<>	na	Primary Assembly	755	na
ctg274_segment0_subseq_1:169715_obj	unplaced-scaffold	na	na	JACVSS010001196.1	<>	na	Primary Assembly	169715	na
ctg274_segment0_subseq_370904:491376_obj	unplaced-scaffold	na	na	JACVSS010002930.1	<>	na	Primary Assembly	120473	na
ctg2750_segment0_obj	unplaced-scaffold	na	na	JACVSS010002579.1	<>	na	Primary Assembly	9993	na
ctg2751_segment0_obj	unplaced-scaffold	na	na	JACVSS010001041.1	<>	na	Primary Assembly	12675	na
ctg2753_segment0_obj	unplaced-scaffold	na	na	JACVSS010000220.1	<>	na	Primary Assembly	768	na
ctg2754_segment0_obj	unplaced-scaffold	na	na	JACVSS010002978.1	<>	na	Primary Assembly	10387	na
ctg2756_segment0_obj	unplaced-scaffold	na	na	JACVSS010002234.1	<>	na	Primary Assembly	22207	na
ctg2757_segment0_obj	unplaced-scaffold	na	na	JACVSS010000934.1	<>	na	Primary Assembly	7788	na
ctg2758_segment0_obj	unplaced-scaffold	na	na	JACVSS010003203.1	<>	na	Primary Assembly	5874	na
ctg275_segment0_obj	unplaced-scaffold	na	na	JACVSS010002103.1	<>	na	Primary Assembly	41146	na
ctg2760_segment0_obj	unplaced-scaffold	na	na	JACVSS010003485.1	<>	na	Primary Assembly	720	na
ctg2761_segment0_obj	unplaced-scaffold	na	na	JACVSS010002927.1	<>	na	Primary Assembly	7291	na
ctg2763_segment0_obj	unplaced-scaffold	na	na	JACVSS010002165.1	<>	na	Primary Assembly	5361	na
ctg2764_segment0_obj	unplaced-scaffold	na	na	JACVSS010001063.1	<>	na	Primary Assembly	9174	na
ctg2765_segment0_obj	unplaced-scaffold	na	na	JACVSS010000215.1	<>	na	Primary Assembly	506	na
ctg2766_segment0_obj	unplaced-scaffold	na	na	JACVSS010003356.1	<>	na	Primary Assembly	9440	na
ctg2769_segment0_obj	unplaced-scaffold	na	na	JACVSS010002587.1	<>	na	Primary Assembly	5854	na
ctg276_segment0_obj	unplaced-scaffold	na	na	JACVSS010000568.1	<>	na	Primary Assembly	140070	na
ctg2772_segment0_obj	unplaced-scaffold	na	na	JACVSS010001582.1	<>	na	Primary Assembly	10165	na
ctg2773_segment0_obj	unplaced-scaffold	na	na	JACVSS010001364.1	<>	na	Primary Assembly	55671	na
ctg2774_segment0_obj	unplaced-scaffold	na	na	JACVSS010002067.1	<>	na	Primary Assembly	9051	na
ctg2775_segment0_obj	unplaced-scaffold	na	na	JACVSS010002819.1	<>	na	Primary Assembly	9004	na
ctg2776_segment0_obj	unplaced-scaffold	na	na	JACVSS010000929.1	<>	na	Primary Assembly	9917	na
ctg2779_segment0_obj	unplaced-scaffold	na	na	JACVSS010002655.1	<>	na	Primary Assembly	10141	na
ctg277_segment0_obj	unplaced-scaffold	na	na	JACVSS010000552.1	<>	na	Primary Assembly	111465	na
ctg2780_segment0_obj	unplaced-scaffold	na	na	JACVSS010000675.1	<>	na	Primary Assembly	9478	na
ctg2781_segment0_obj	unplaced-scaffold	na	na	JACVSS010001430.1	<>	na	Primary Assembly	4442	na
ctg2784_segment0_obj	unplaced-scaffold	na	na	JACVSS010002319.1	<>	na	Primary Assembly	1203	na
ctg2785_segment0_obj	unplaced-scaffold	na	na	JACVSS010000442.1	<>	na	Primary Assembly	8332	na
ctg2786_segment0_obj	unplaced-scaffold	na	na	JACVSS010001194.1	<>	na	Primary Assembly	322	na
ctg2788_segment0_obj	unplaced-scaffold	na	na	JACVSS010001929.1	<>	na	Primary Assembly	5603	na
ctg2789_segment0_obj	unplaced-scaffold	na	na	JACVSS010003526.1	<>	na	Primary Assembly	9703	na
ctg2790_segment0_obj	unplaced-scaffold	na	na	JACVSS010001574.1	<>	na	Primary Assembly	10411	na
ctg2791_segment0_obj	unplaced-scaffold	na	na	JACVSS010002184.1	<>	na	Primary Assembly	10099	na
ctg2792_segment0_obj	unplaced-scaffold	na	na	JACVSS010000598.1	<>	na	Primary Assembly	10390	na
ctg2793_segment0_obj	unplaced-scaffold	na	na	JACVSS010001647.1	<>	na	Primary Assembly	9892	na
ctg2793_segment1_obj	unplaced-scaffold	na	na	JACVSS010001249.1	<>	na	Primary Assembly	6975	na
ctg2794_segment0_obj	unplaced-scaffold	na	na	JACVSS010002053.1	<>	na	Primary Assembly	9870	na
ctg2795_segment0_obj	unplaced-scaffold	na	na	JACVSS010003250.1	<>	na	Primary Assembly	7438	na
ctg2796_segment0_obj	unplaced-scaffold	na	na	JACVSS010000508.1	<>	na	Primary Assembly	4651	na
ctg2797_segment0_obj	unplaced-scaffold	na	na	JACVSS010002535.1	<>	na	Primary Assembly	21492	na
ctg2797_segment1_obj	unplaced-scaffold	na	na	JACVSS010003304.1	<>	na	Primary Assembly	8231	na
ctg2798_segment0_obj	unplaced-scaffold	na	na	JACVSS010002759.1	<>	na	Primary Assembly	6617	na
ctg2798_segment1_obj	unplaced-scaffold	na	na	JACVSS010001789.1	<>	na	Primary Assembly	935	na
ctg2798_segment2_obj	unplaced-scaffold	na	na	JACVSS010003529.1	<>	na	Primary Assembly	27469	na
ctg2799_segment0_obj	unplaced-scaffold	na	na	JACVSS010002539.1	<>	na	Primary Assembly	10140	na
ctg279_segment0_obj	unplaced-scaffold	na	na	JACVSS010000854.1	<>	na	Primary Assembly	62562	na
ctg27_segment1_subseq_4337342:4472294_obj	unplaced-scaffold	na	na	JACVSS010002929.1	<>	na	Primary Assembly	134953	na
ctg27_segment2_subseq_18280691:18371026_obj	unplaced-scaffold	na	na	JACVSS010002675.1	<>	na	Primary Assembly	90336	na
ctg27_segment2_subseq_1:47520_obj	unplaced-scaffold	na	na	JACVSS010000778.1	<>	na	Primary Assembly	47520	na
ctg2800_segment0_obj	unplaced-scaffold	na	na	JACVSS010003246.1	<>	na	Primary Assembly	24284	na
ctg2801_segment0_obj	unplaced-scaffold	na	na	JACVSS010001885.1	<>	na	Primary Assembly	14152	na
ctg2802_segment0_obj	unplaced-scaffold	na	na	JACVSS010001752.1	<>	na	Primary Assembly	44232	na
ctg2803_segment0_obj	unplaced-scaffold	na	na	JACVSS010000667.1	<>	na	Primary Assembly	13870	na
ctg2805_segment0_obj	unplaced-scaffold	na	na	JACVSS010000339.1	<>	na	Primary Assembly	38410	na
ctg2808_segment0_obj	unplaced-scaffold	na	na	JACVSS010002414.1	<>	na	Primary Assembly	18786	na
ctg2809_segment0_obj	unplaced-scaffold	na	na	JACVSS010001431.1	<>	na	Primary Assembly	313	na
ctg280_segment0_obj	unplaced-scaffold	na	na	JACVSS010000834.1	<>	na	Primary Assembly	84300	na
ctg2812_segment0_obj	unplaced-scaffold	na	na	JACVSS010002898.1	<>	na	Primary Assembly	10085	na
ctg2813_segment0_obj	unplaced-scaffold	na	na	JACVSS010000119.1	<>	na	Primary Assembly	57962	na
ctg2814_segment0_obj	unplaced-scaffold	na	na	JACVSS010001293.1	<>	na	Primary Assembly	8984	na
ctg2815_segment0_obj	unplaced-scaffold	na	na	JACVSS010002758.1	<>	na	Primary Assembly	378	na
ctg2815_segment1_obj	unplaced-scaffold	na	na	JACVSS010000277.1	<>	na	Primary Assembly	18759	na
ctg2816_segment0_obj	unplaced-scaffold	na	na	JACVSS010001461.1	<>	na	Primary Assembly	9843	na
ctg2817_segment0_obj	unplaced-scaffold	na	na	JACVSS010002160.1	<>	na	Primary Assembly	9359	na
ctg2818_segment0_obj	unplaced-scaffold	na	na	JACVSS010002538.1	<>	na	Primary Assembly	10180	na
ctg281_segment0_obj	unplaced-scaffold	na	na	JACVSS010001613.1	<>	na	Primary Assembly	79850	na
ctg2820_segment0_obj	unplaced-scaffold	na	na	JACVSS010002574.1	<>	na	Primary Assembly	5935	na
ctg2821_segment0_obj	unplaced-scaffold	na	na	JACVSS010003234.1	<>	na	Primary Assembly	10176	na
ctg2822_segment0_obj	unplaced-scaffold	na	na	JACVSS010000745.1	<>	na	Primary Assembly	16357	na
ctg2823_segment0_obj	unplaced-scaffold	na	na	JACVSS010000411.1	<>	na	Primary Assembly	8702	na
ctg2824_segment0_obj	unplaced-scaffold	na	na	JACVSS010002187.1	<>	na	Primary Assembly	469	na
ctg2825_segment0_obj	unplaced-scaffold	na	na	JACVSS010002191.1	<>	na	Primary Assembly	7055	na
ctg2826_segment0_obj	unplaced-scaffold	na	na	JACVSS010000707.1	<>	na	Primary Assembly	7368	na
ctg2828_segment0_obj	unplaced-scaffold	na	na	JACVSS010001435.1	<>	na	Primary Assembly	9459	na
ctg282_segment0_obj	unplaced-scaffold	na	na	JACVSS010003176.1	<>	na	Primary Assembly	155040	na
ctg282_segment1_obj	unplaced-scaffold	na	na	JACVSS010001549.1	<>	na	Primary Assembly	11398	na
ctg2831_segment0_obj	unplaced-scaffold	na	na	JACVSS010000543.1	<>	na	Primary Assembly	9301	na
ctg2832_segment0_obj	unplaced-scaffold	na	na	JACVSS010003455.1	<>	na	Primary Assembly	275	na
ctg2833_segment0_obj	unplaced-scaffold	na	na	JACVSS010002086.1	<>	na	Primary Assembly	7544	na
ctg2833_segment1_obj	unplaced-scaffold	na	na	JACVSS010001516.1	<>	na	Primary Assembly	2426	na
ctg2834_segment0_obj	unplaced-scaffold	na	na	JACVSS010001906.1	<>	na	Primary Assembly	7464	na
ctg2835_segment0_obj	unplaced-scaffold	na	na	JACVSS010002663.1	<>	na	Primary Assembly	7504	na
ctg2836_segment0_obj	unplaced-scaffold	na	na	JACVSS010001708.1	<>	na	Primary Assembly	9500	na
ctg2837_segment0_obj	unplaced-scaffold	na	na	JACVSS010000655.1	<>	na	Primary Assembly	9447	na
ctg2838_segment0_obj	unplaced-scaffold	na	na	JACVSS010003187.1	<>	na	Primary Assembly	9604	na
ctg2840_segment0_obj	unplaced-scaffold	na	na	JACVSS010001501.1	<>	na	Primary Assembly	9540	na
ctg2841_segment0_obj	unplaced-scaffold	na	na	JACVSS010001179.1	<>	na	Primary Assembly	6618	na
ctg2842_segment0_obj	unplaced-scaffold	na	na	JACVSS010003186.1	<>	na	Primary Assembly	4861	na
ctg2842_segment1_obj	unplaced-scaffold	na	na	JACVSS010001121.1	<>	na	Primary Assembly	3609	na
ctg2843_segment0_obj	unplaced-scaffold	na	na	JACVSS010001390.1	<>	na	Primary Assembly	8993	na
ctg2844_segment0_obj	unplaced-scaffold	na	na	JACVSS010003116.1	<>	na	Primary Assembly	15445	na
ctg2845_segment0_obj	unplaced-scaffold	na	na	JACVSS010003385.1	<>	na	Primary Assembly	17530	na
ctg2848_segment0_obj	unplaced-scaffold	na	na	JACVSS010002405.1	<>	na	Primary Assembly	9793	na
ctg2850_segment0_obj	unplaced-scaffold	na	na	JACVSS010000146.1	<>	na	Primary Assembly	33429	na
ctg2852_segment0_obj	unplaced-scaffold	na	na	JACVSS010003193.1	<>	na	Primary Assembly	4930	na
ctg2853_segment0_obj	unplaced-scaffold	na	na	JACVSS010002637.1	<>	na	Primary Assembly	9241	na
ctg2854_segment0_obj	unplaced-scaffold	na	na	JACVSS010001066.1	<>	na	Primary Assembly	9578	na
ctg2858_segment0_obj	unplaced-scaffold	na	na	JACVSS010000290.1	<>	na	Primary Assembly	9342	na
ctg285_segment0_obj	unplaced-scaffold	na	na	JACVSS010001158.1	<>	na	Primary Assembly	54954	na
ctg2861_segment0_obj	unplaced-scaffold	na	na	JACVSS010000286.1	<>	na	Primary Assembly	9469	na
ctg2862_segment0_obj	unplaced-scaffold	na	na	JACVSS010000690.1	<>	na	Primary Assembly	6157	na
ctg2862_segment1_obj	unplaced-scaffold	na	na	JACVSS010002081.1	<>	na	Primary Assembly	380	na
ctg2863_segment0_obj	unplaced-scaffold	na	na	JACVSS010002608.1	<>	na	Primary Assembly	9648	na
ctg2864_segment0_obj	unplaced-scaffold	na	na	JACVSS010001429.1	<>	na	Primary Assembly	9038	na
ctg2868_segment0_obj	unplaced-scaffold	na	na	JACVSS010002958.1	<>	na	Primary Assembly	275	na
ctg2869_segment0_obj	unplaced-scaffold	na	na	JACVSS010000357.1	<>	na	Primary Assembly	2412	na
ctg286_segment0_obj	unplaced-scaffold	na	na	JACVSS010001045.1	<>	na	Primary Assembly	96724	na
ctg2875_segment0_obj	unplaced-scaffold	na	na	JACVSS010000327.1	<>	na	Primary Assembly	9039	na
ctg2876_segment0_obj	unplaced-scaffold	na	na	JACVSS010000624.1	<>	na	Primary Assembly	10049	na
ctg2877_segment0_obj	unplaced-scaffold	na	na	JACVSS010003558.1	<>	na	Primary Assembly	9246	na
ctg2878_segment0_obj	unplaced-scaffold	na	na	JACVSS010002547.1	<>	na	Primary Assembly	9304	na
ctg2879_segment0_obj	unplaced-scaffold	na	na	JACVSS010001140.1	<>	na	Primary Assembly	10364	na
ctg2882_segment0_obj	unplaced-scaffold	na	na	JACVSS010002703.1	<>	na	Primary Assembly	9305	na
ctg2883_segment0_obj	unplaced-scaffold	na	na	JACVSS010001672.1	<>	na	Primary Assembly	343	na
ctg2883_segment1_obj	unplaced-scaffold	na	na	JACVSS010000292.1	<>	na	Primary Assembly	876	na
ctg2888_segment0_obj	unplaced-scaffold	na	na	JACVSS010002776.1	<>	na	Primary Assembly	9283	na
ctg2889_segment0_obj	unplaced-scaffold	na	na	JACVSS010002066.1	<>	na	Primary Assembly	8424	na
ctg288_segment0_obj	unplaced-scaffold	na	na	JACVSS010000473.1	<>	na	Primary Assembly	104551	na
ctg2891_segment0_obj	unplaced-scaffold	na	na	JACVSS010002117.1	<>	na	Primary Assembly	9185	na
ctg2893_segment0_obj	unplaced-scaffold	na	na	JACVSS010002423.1	<>	na	Primary Assembly	339	na
ctg2894_segment0_obj	unplaced-scaffold	na	na	JACVSS010001513.1	<>	na	Primary Assembly	5606	na
ctg2895_segment0_obj	unplaced-scaffold	na	na	JACVSS010000943.1	<>	na	Primary Assembly	9315	na
ctg2896_segment0_obj	unplaced-scaffold	na	na	JACVSS010002732.1	<>	na	Primary Assembly	9390	na
ctg2898_segment0_obj	unplaced-scaffold	na	na	JACVSS010001419.1	<>	na	Primary Assembly	9745	na
ctg2899_segment0_obj	unplaced-scaffold	na	na	JACVSS010001197.1	<>	na	Primary Assembly	27149	na
ctg289_segment0_obj	unplaced-scaffold	na	na	JACVSS010003058.1	<>	na	Primary Assembly	106533	na
ctg28_segment0_subseq_9555799:9648840_obj	unplaced-scaffold	na	na	JACVSS010002270.1	<>	na	Primary Assembly	93042	na
ctg2901_segment0_obj	unplaced-scaffold	na	na	JACVSS010000591.1	<>	na	Primary Assembly	9039	na
ctg2904_segment0_obj	unplaced-scaffold	na	na	JACVSS010003244.1	<>	na	Primary Assembly	9673	na
ctg2905_segment0_obj	unplaced-scaffold	na	na	JACVSS010002498.1	<>	na	Primary Assembly	9585	na
ctg2906_segment0_obj	unplaced-scaffold	na	na	JACVSS010001646.1	<>	na	Primary Assembly	4314	na
ctg2909_segment0_obj	unplaced-scaffold	na	na	JACVSS010002301.1	<>	na	Primary Assembly	9183	na
ctg290_segment0_obj	unplaced-scaffold	na	na	JACVSS010001490.1	<>	na	Primary Assembly	89008	na
ctg2910_segment0_obj	unplaced-scaffold	na	na	JACVSS010002923.1	<>	na	Primary Assembly	23717	na
ctg2911_segment0_obj	unplaced-scaffold	na	na	JACVSS010002159.1	<>	na	Primary Assembly	8993	na
ctg2912_segment0_obj	unplaced-scaffold	na	na	JACVSS010001143.1	<>	na	Primary Assembly	30142	na
ctg2915_segment0_obj	unplaced-scaffold	na	na	JACVSS010000904.1	<>	na	Primary Assembly	8620	na
ctg2916_segment0_obj	unplaced-scaffold	na	na	JACVSS010003349.1	<>	na	Primary Assembly	9390	na
ctg2918_segment0_obj	unplaced-scaffold	na	na	JACVSS010002505.1	<>	na	Primary Assembly	10176	na
ctg2919_segment0_obj	unplaced-scaffold	na	na	JACVSS010001572.1	<>	na	Primary Assembly	2979	na
ctg291_segment0_subseq_1:90989_obj	unplaced-scaffold	na	na	JACVSS010001581.1	<>	na	Primary Assembly	90989	na
ctg291_segment0_subseq_90990:200646_obj	unplaced-scaffold	na	na	JACVSS010003441.1	<>	na	Primary Assembly	109657	na
ctg2920_segment0_obj	unplaced-scaffold	na	na	JACVSS010002727.1	<>	na	Primary Assembly	9288	na
ctg2921_segment0_obj	unplaced-scaffold	na	na	JACVSS010000927.1	<>	na	Primary Assembly	609	na
ctg2922_segment0_obj	unplaced-scaffold	na	na	JACVSS010001295.1	<>	na	Primary Assembly	93690	na
ctg2924_segment0_obj	unplaced-scaffold	na	na	JACVSS010002080.1	<>	na	Primary Assembly	20204	na
ctg2925_segment0_obj	unplaced-scaffold	na	na	JACVSS010000670.1	<>	na	Primary Assembly	10952	na
ctg2926_segment0_obj	unplaced-scaffold	na	na	JACVSS010001411.1	<>	na	Primary Assembly	9091	na
ctg2927_segment0_obj	unplaced-scaffold	na	na	JACVSS010002618.1	<>	na	Primary Assembly	492	na
ctg2927_segment1_obj	unplaced-scaffold	na	na	JACVSS010003417.1	<>	na	Primary Assembly	3372	na
ctg292_segment0_obj	unplaced-scaffold	na	na	JACVSS010000612.1	<>	na	Primary Assembly	77374	na
ctg2930_segment0_obj	unplaced-scaffold	na	na	JACVSS010000309.1	<>	na	Primary Assembly	13714	na
ctg2931_segment0_obj	unplaced-scaffold	na	na	JACVSS010003358.1	<>	na	Primary Assembly	4914	na
ctg2933_segment0_obj	unplaced-scaffold	na	na	JACVSS010002586.1	<>	na	Primary Assembly	9084	na
ctg2935_segment0_obj	unplaced-scaffold	na	na	JACVSS010001046.1	<>	na	Primary Assembly	277	na
ctg2936_segment0_obj	unplaced-scaffold	na	na	JACVSS010000210.1	<>	na	Primary Assembly	9508	na
ctg2937_segment0_obj	unplaced-scaffold	na	na	JACVSS010000307.1	<>	na	Primary Assembly	8911	na
ctg293_segment0_obj	unplaced-scaffold	na	na	JACVSS010001281.1	<>	na	Primary Assembly	88301	na
ctg2940_segment0_obj	unplaced-scaffold	na	na	JACVSS010001525.1	<>	na	Primary Assembly	8962	na
ctg2941_segment0_obj	unplaced-scaffold	na	na	JACVSS010000547.1	<>	na	Primary Assembly	9218	na
ctg2942_segment0_obj	unplaced-scaffold	na	na	JACVSS010000933.1	<>	na	Primary Assembly	20547	na
ctg2943_segment0_obj	unplaced-scaffold	na	na	JACVSS010003268.1	<>	na	Primary Assembly	8938	na
ctg2944_segment0_obj	unplaced-scaffold	na	na	JACVSS010001826.1	<>	na	Primary Assembly	9100	na
ctg2945_segment0_obj	unplaced-scaffold	na	na	JACVSS010000636.1	<>	na	Primary Assembly	3919	na
ctg2946_segment0_obj	unplaced-scaffold	na	na	JACVSS010003239.1	<>	na	Primary Assembly	8900	na
ctg2947_segment0_obj	unplaced-scaffold	na	na	JACVSS010001182.1	<>	na	Primary Assembly	8820	na
ctg2949_segment0_obj	unplaced-scaffold	na	na	JACVSS010001367.1	<>	na	Primary Assembly	8955	na
ctg294_segment0_obj	unplaced-scaffold	na	na	JACVSS010002948.1	<>	na	Primary Assembly	45029	na
ctg2950_segment0_obj	unplaced-scaffold	na	na	JACVSS010002750.1	<>	na	Primary Assembly	9042	na
ctg2951_segment0_obj	unplaced-scaffold	na	na	JACVSS010003410.1	<>	na	Primary Assembly	8618	na
ctg2952_segment0_obj	unplaced-scaffold	na	na	JACVSS010001950.1	<>	na	Primary Assembly	8610	na
ctg2953_segment0_obj	unplaced-scaffold	na	na	JACVSS010001276.1	<>	na	Primary Assembly	8708	na
ctg2956_segment0_obj	unplaced-scaffold	na	na	JACVSS010000532.1	<>	na	Primary Assembly	8847	na
ctg2957_segment0_obj	unplaced-scaffold	na	na	JACVSS010003219.1	<>	na	Primary Assembly	5939	na
ctg2959_segment0_obj	unplaced-scaffold	na	na	JACVSS010001479.1	<>	na	Primary Assembly	8750	na
ctg295_segment0_obj	unplaced-scaffold	na	na	JACVSS010000205.1	<>	na	Primary Assembly	16618	na
ctg295_segment1_obj	unplaced-scaffold	na	na	JACVSS010002749.1	<>	na	Primary Assembly	2869	na
ctg295_segment2_obj	unplaced-scaffold	na	na	JACVSS010002017.1	<>	na	Primary Assembly	358	na
ctg295_segment4_obj	unplaced-scaffold	na	na	JACVSS010003214.1	<>	na	Primary Assembly	226	na
ctg295_segment5_obj	unplaced-scaffold	na	na	JACVSS010002376.1	<>	na	Primary Assembly	320	na
ctg295_segment6_obj	unplaced-scaffold	na	na	JACVSS010001626.1	<>	na	Primary Assembly	226	na
ctg2960_segment0_obj	unplaced-scaffold	na	na	JACVSS010002554.1	<>	na	Primary Assembly	8891	na
ctg2963_segment0_obj	unplaced-scaffold	na	na	JACVSS010002005.1	<>	na	Primary Assembly	8890	na
ctg2965_segment0_obj	unplaced-scaffold	na	na	JACVSS010001821.1	<>	na	Primary Assembly	434	na
ctg2967_segment0_obj	unplaced-scaffold	na	na	JACVSS010001288.1	<>	na	Primary Assembly	9020	na
ctg2968_segment0_obj	unplaced-scaffold	na	na	JACVSS010002437.1	<>	na	Primary Assembly	314	na
ctg2968_segment1_obj	unplaced-scaffold	na	na	JACVSS010002795.1	<>	na	Primary Assembly	7813	na
ctg296_segment0_obj	unplaced-scaffold	na	na	JACVSS010000702.1	<>	na	Primary Assembly	50775	na
ctg2970_segment0_obj	unplaced-scaffold	na	na	JACVSS010001565.1	<>	na	Primary Assembly	8921	na
ctg2971_segment0_obj	unplaced-scaffold	na	na	JACVSS010001270.1	<>	na	Primary Assembly	8784	na
ctg2972_segment0_obj	unplaced-scaffold	na	na	JACVSS010002686.1	<>	na	Primary Assembly	24431	na
ctg2973_segment0_obj	unplaced-scaffold	na	na	JACVSS010000755.1	<>	na	Primary Assembly	18653	na
ctg2974_segment0_obj	unplaced-scaffold	na	na	JACVSS010001236.1	<>	na	Primary Assembly	2920	na
ctg2977_segment0_obj	unplaced-scaffold	na	na	JACVSS010001878.1	<>	na	Primary Assembly	6405	na
ctg2978_segment0_obj	unplaced-scaffold	na	na	JACVSS010002403.1	<>	na	Primary Assembly	8773	na
ctg2979_segment0_obj	unplaced-scaffold	na	na	JACVSS010000355.1	<>	na	Primary Assembly	10330	na
ctg297_segment0_obj	unplaced-scaffold	na	na	JACVSS010000131.1	<>	na	Primary Assembly	60348	na
ctg2983_segment0_obj	unplaced-scaffold	na	na	JACVSS010002864.1	<>	na	Primary Assembly	9171	na
ctg2984_segment0_obj	unplaced-scaffold	na	na	JACVSS010001299.1	<>	na	Primary Assembly	8387	na
ctg2985_segment0_obj	unplaced-scaffold	na	na	JACVSS010000359.1	<>	na	Primary Assembly	8342	na
ctg2988_segment0_obj	unplaced-scaffold	na	na	JACVSS010003123.1	<>	na	Primary Assembly	5141	na
ctg2989_segment0_obj	unplaced-scaffold	na	na	JACVSS010002595.1	<>	na	Primary Assembly	7752	na
ctg298_segment0_obj	unplaced-scaffold	na	na	JACVSS010000774.1	<>	na	Primary Assembly	887	na
ctg298_segment1_obj	unplaced-scaffold	na	na	JACVSS010001524.1	<>	na	Primary Assembly	2156	na
ctg298_segment2_obj	unplaced-scaffold	na	na	JACVSS010002033.1	<>	na	Primary Assembly	94233	na
ctg2990_segment0_obj	unplaced-scaffold	na	na	JACVSS010003087.1	<>	na	Primary Assembly	1392	na
ctg2991_segment0_obj	unplaced-scaffold	na	na	JACVSS010000195.1	<>	na	Primary Assembly	12014	na
ctg2992_segment0_obj	unplaced-scaffold	na	na	JACVSS010003084.1	<>	na	Primary Assembly	596	na
ctg2993_segment0_obj	unplaced-scaffold	na	na	JACVSS010001693.1	<>	na	Primary Assembly	8267	na
ctg2994_segment0_obj	unplaced-scaffold	na	na	JACVSS010002636.1	<>	na	Primary Assembly	7216	na
ctg2997_segment0_obj	unplaced-scaffold	na	na	JACVSS010003466.1	<>	na	Primary Assembly	8559	na
ctg2999_segment0_obj	unplaced-scaffold	na	na	JACVSS010000334.1	<>	na	Primary Assembly	274	na
ctg299_segment0_obj	unplaced-scaffold	na	na	JACVSS010001660.1	<>	na	Primary Assembly	28598	na
ctg299_segment1_obj	unplaced-scaffold	na	na	JACVSS010001123.1	<>	na	Primary Assembly	8016	na
ctg299_segment2_obj	unplaced-scaffold	na	na	JACVSS010000168.1	<>	na	Primary Assembly	2617	na
ctg29_segment0_subseq_1:83163_obj	unplaced-scaffold	na	na	JACVSS010000190.1	<>	na	Primary Assembly	83163	na
ctg29_segment0_subseq_83164:100336_obj	unplaced-scaffold	na	na	JACVSS010003131.1	<>	na	Primary Assembly	17173	na
ctg29_segment1_subseq_490812:496640_obj	unplaced-scaffold	na	na	JACVSS010002369.1	<>	na	Primary Assembly	5829	na
ctg29_segment1_subseq_7395643:8190762_obj	unplaced-scaffold	na	na	JACVSS010000920.1	<>	na	Primary Assembly	795120	na
ctg29_segment2_obj	unplaced-scaffold	na	na	JACVSS010002552.1	<>	na	Primary Assembly	147256	na
ctg2_segment0_subseq_128345:141055_obj	unplaced-scaffold	na	na	JACVSS010001269.1	<>	na	Primary Assembly	12711	na
ctg2_segment0_subseq_1:128344_obj	unplaced-scaffold	na	na	JACVSS010003446.1	<>	na	Primary Assembly	128344	na
ctg2_segment1_subseq_2143548:2256112_obj	unplaced-scaffold	na	na	JACVSS010002446.1	<>	na	Primary Assembly	112565	na
ctg2_segment2_subseq_1:162075_obj	unplaced-scaffold	na	na	JACVSS010001518.1	<>	na	Primary Assembly	162075	na
ctg2_segment2_subseq_3074822:3150239_obj	unplaced-scaffold	na	na	JACVSS010001474.1	<>	na	Primary Assembly	75418	na
ctg3000_segment0_obj	unplaced-scaffold	na	na	JACVSS010003092.1	<>	na	Primary Assembly	8340	na
ctg3001_segment0_obj	unplaced-scaffold	na	na	JACVSS010000426.1	<>	na	Primary Assembly	8489	na
ctg3003_segment0_obj	unplaced-scaffold	na	na	JACVSS010001257.1	<>	na	Primary Assembly	8251	na
ctg3004_segment0_obj	unplaced-scaffold	na	na	JACVSS010002342.1	<>	na	Primary Assembly	8353	na
ctg3005_segment0_obj	unplaced-scaffold	na	na	JACVSS010003342.1	<>	na	Primary Assembly	8247	na
ctg3006_segment0_obj	unplaced-scaffold	na	na	JACVSS010000846.1	<>	na	Primary Assembly	35507	na
ctg3007_segment0_obj	unplaced-scaffold	na	na	JACVSS010001800.1	<>	na	Primary Assembly	505	na
ctg3008_segment0_obj	unplaced-scaffold	na	na	JACVSS010000650.1	<>	na	Primary Assembly	8195	na
