# Assembly name:  Ogye1.0
# Organism name:  Gallus gallus (chicken)
# Infraspecific name:  breed=Yeonsan Ogye
# Sex:  female
# Taxid:          9031
# BioSample:      SAMN07713967
# BioProject:     PRJNA412424
# Submitter:      Hanyang University
# Date:           2017-12-05
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    PDMY01
# Assembly method: AllPaths-LG v. 51993; SSPACE-LongRead v. 1-1; OPERA v. 2.0.1
# Expected final version: yes
# Genome coverage: 243.8x
# Sequencing technology: Illumina HiSeq; PacBio
# GenBank assembly accession: GCA_002798355.1
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_002798365.1		Primary Assembly
## GCA_002798375.1		non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
Ogye_chr13_random_11	unplaced-scaffold	na	na	PDMY01000459.1	<>	na	Primary Assembly	3514	na
Ogye_Unknown_337	unplaced-scaffold	na	na	PDMY01000460.1	<>	na	Primary Assembly	1373	na
Ogye_chr1_random_65	unplaced-scaffold	na	na	PDMY01000461.1	<>	na	Primary Assembly	2758	na
Ogye_chr4_random_5	unplaced-scaffold	na	na	PDMY01000462.1	<>	na	Primary Assembly	8277	na
Ogye_Unknown_95	unplaced-scaffold	na	na	PDMY01000463.1	<>	na	Primary Assembly	1182	na
Ogye_Unknown_80	unplaced-scaffold	na	na	PDMY01000464.1	<>	na	Primary Assembly	1224	na
Ogye_chr3_random_71	unplaced-scaffold	na	na	PDMY01000465.1	<>	na	Primary Assembly	7527	na
Ogye_chr1_random_123	unplaced-scaffold	na	na	PDMY01000466.1	<>	na	Primary Assembly	1905	na
Ogye_chr1_random_152	unplaced-scaffold	na	na	PDMY01000467.1	<>	na	Primary Assembly	1673	na
Ogye_chr3_random_126	unplaced-scaffold	na	na	PDMY01000468.1	<>	na	Primary Assembly	2203	na
Ogye_chr10_random_13	unplaced-scaffold	na	na	PDMY01000469.1	<>	na	Primary Assembly	1617	na
Ogye_chr5_random_44	unplaced-scaffold	na	na	PDMY01000470.1	<>	na	Primary Assembly	1521	na
Ogye_chr2_random_169	unplaced-scaffold	na	na	PDMY01000471.1	<>	na	Primary Assembly	8547	na
Ogye_Unknown_295	unplaced-scaffold	na	na	PDMY01000472.1	<>	na	Primary Assembly	6740	na
Ogye_Unknown_320	unplaced-scaffold	na	na	PDMY01000473.1	<>	na	Primary Assembly	3514	na
Ogye_Unknown_262	unplaced-scaffold	na	na	PDMY01000474.1	<>	na	Primary Assembly	9355	na
Ogye_chr1_random_114	unplaced-scaffold	na	na	PDMY01000475.1	<>	na	Primary Assembly	1955	na
Ogye_chr5_random_49	unplaced-scaffold	na	na	PDMY01000476.1	<>	na	Primary Assembly	1455	na
Ogye_Unknown_120	unplaced-scaffold	na	na	PDMY01000477.1	<>	na	Primary Assembly	1109	na
Ogye_chr27_random_10	unplaced-scaffold	na	na	PDMY01000478.1	<>	na	Primary Assembly	2544	na
Ogye_chr3_random_11	unplaced-scaffold	na	na	PDMY01000479.1	<>	na	Primary Assembly	1450	na
Ogye_chrZ_random_22	unplaced-scaffold	na	na	PDMY01000480.1	<>	na	Primary Assembly	2001	na
Ogye_Unknown_85	unplaced-scaffold	na	na	PDMY01000481.1	<>	na	Primary Assembly	98294	na
Ogye_chr6_random_10	unplaced-scaffold	na	na	PDMY01000482.1	<>	na	Primary Assembly	3509	na
Ogye_chrZ_random_15	unplaced-scaffold	na	na	PDMY01000483.1	<>	na	Primary Assembly	2138	na
Ogye_chr1_random_320	unplaced-scaffold	na	na	PDMY01000484.1	<>	na	Primary Assembly	8914	na
Ogye_chrZ_random_134	unplaced-scaffold	na	na	PDMY01000485.1	<>	na	Primary Assembly	3790	na
Ogye_chrW_random_2	unplaced-scaffold	na	na	PDMY01000486.1	<>	na	Primary Assembly	128135	na
Ogye_Unknown_244	unplaced-scaffold	na	na	PDMY01000487.1	<>	na	Primary Assembly	12281	na
Ogye_chr15_random_4	unplaced-scaffold	na	na	PDMY01000488.1	<>	na	Primary Assembly	1074	na
Ogye_chr3_random_64	unplaced-scaffold	na	na	PDMY01000489.1	<>	na	Primary Assembly	9545	na
Ogye_chr3_random_79	unplaced-scaffold	na	na	PDMY01000490.1	<>	na	Primary Assembly	5080	na
Ogye_Unknown_59	unplaced-scaffold	na	na	PDMY01000491.1	<>	na	Primary Assembly	1324	na
Ogye_chr6_random_29	unplaced-scaffold	na	na	PDMY01000492.1	<>	na	Primary Assembly	1011	na
Ogye_chrZ_random_67	unplaced-scaffold	na	na	PDMY01000493.1	<>	na	Primary Assembly	1248	na
Ogye_Unknown_48	unplaced-scaffold	na	na	PDMY01000494.1	<>	na	Primary Assembly	1383	na
Ogye_chr19_random_1	unplaced-scaffold	na	na	PDMY01000495.1	<>	na	Primary Assembly	29402	na
Ogye_chr2_random_209	unplaced-scaffold	na	na	PDMY01000496.1	<>	na	Primary Assembly	2983	na
Ogye_chr2_random_203	unplaced-scaffold	na	na	PDMY01000497.1	<>	na	Primary Assembly	3219	na
Ogye_chr3_random_100	unplaced-scaffold	na	na	PDMY01000498.1	<>	na	Primary Assembly	3156	na
Ogye_chr3_random_19	unplaced-scaffold	na	na	PDMY01000500.1	<>	na	Primary Assembly	1354	na
Ogye_chr1_random_67	unplaced-scaffold	na	na	PDMY01000501.1	<>	na	Primary Assembly	2686	na
Ogye_Unknown_199	unplaced-scaffold	na	na	PDMY01000502.1	<>	na	Primary Assembly	26566	na
Ogye_chrZ_random_127	unplaced-scaffold	na	na	PDMY01000503.1	<>	na	Primary Assembly	4196	na
Ogye_chr4_random_74	unplaced-scaffold	na	na	PDMY01000504.1	<>	na	Primary Assembly	1073	na
Ogye_chr7_random_11	unplaced-scaffold	na	na	PDMY01000505.1	<>	na	Primary Assembly	46155	na
Ogye_chr2_random_81	unplaced-scaffold	na	na	PDMY01000506.1	<>	na	Primary Assembly	1463	na
Ogye_Unknown_309	unplaced-scaffold	na	na	PDMY01000507.1	<>	na	Primary Assembly	4406	na
Ogye_chr3_random_145	unplaced-scaffold	na	na	PDMY01000508.1	<>	na	Primary Assembly	1806	na
Ogye_chrZ_random_45	unplaced-scaffold	na	na	PDMY01000509.1	<>	na	Primary Assembly	1510	na
Ogye_Unknown_223	unplaced-scaffold	na	na	PDMY01000510.1	<>	na	Primary Assembly	17371	na
Ogye_chr1_random_197	unplaced-scaffold	na	na	PDMY01000511.1	<>	na	Primary Assembly	1406	na
Ogye_chr1_random_47	unplaced-scaffold	na	na	PDMY01000512.1	<>	na	Primary Assembly	3104	na
Ogye_chr2_random_151	unplaced-scaffold	na	na	PDMY01000513.1	<>	na	Primary Assembly	1027	na
Ogye_chr5_random_16	unplaced-scaffold	na	na	PDMY01000515.1	<>	na	Primary Assembly	4336	na
Ogye_chr3_random_118	unplaced-scaffold	na	na	PDMY01000516.1	<>	na	Primary Assembly	2376	na
Ogye_Unknown_24	unplaced-scaffold	na	na	PDMY01000517.1	<>	na	Primary Assembly	19896	na
Ogye_chr2_random_154	unplaced-scaffold	na	na	PDMY01000518.1	<>	na	Primary Assembly	1012	na
Ogye_Unknown_197	unplaced-scaffold	na	na	PDMY01000519.1	<>	na	Primary Assembly	27127	na
Ogye_chr1_random_233	unplaced-scaffold	na	na	PDMY01000520.1	<>	na	Primary Assembly	49857	na
Ogye_chrZ_random_75	unplaced-scaffold	na	na	PDMY01000522.1	<>	na	Primary Assembly	1178	na
Ogye_chr1_random_141	unplaced-scaffold	na	na	PDMY01000523.1	<>	na	Primary Assembly	1805	na
Ogye_chr20_random_13	unplaced-scaffold	na	na	PDMY01000524.1	<>	na	Primary Assembly	1255	na
Ogye_chrZ_random_20	unplaced-scaffold	na	na	PDMY01000525.1	<>	na	Primary Assembly	2061	na
Ogye_chrZ_random_83	unplaced-scaffold	na	na	PDMY01000526.1	<>	na	Primary Assembly	1065	na
Ogye_chrZ_random_57	unplaced-scaffold	na	na	PDMY01000527.1	<>	na	Primary Assembly	1310	na
Ogye_chr1_random_61	unplaced-scaffold	na	na	PDMY01000528.1	<>	na	Primary Assembly	2801	na
Ogye_chrZ_random_59	unplaced-scaffold	na	na	PDMY01000529.1	<>	na	Primary Assembly	1297	na
Ogye_chr15_random_11	unplaced-scaffold	na	na	PDMY01000530.1	<>	na	Primary Assembly	1698	na
Ogye_Unknown_217	unplaced-scaffold	na	na	PDMY01000531.1	<>	na	Primary Assembly	18726	na
Ogye_Unknown_229	unplaced-scaffold	na	na	PDMY01000532.1	<>	na	Primary Assembly	15982	na
Ogye_chrZ_random_123	unplaced-scaffold	na	na	PDMY01000533.1	<>	na	Primary Assembly	4654	na
Ogye_chr1_random_331	unplaced-scaffold	na	na	PDMY01000535.1	<>	na	Primary Assembly	7746	na
Ogye_chrZ_random_109	unplaced-scaffold	na	na	PDMY01000536.1	<>	na	Primary Assembly	9268	na
Ogye_chr3_random_44	unplaced-scaffold	na	na	PDMY01000537.1	<>	na	Primary Assembly	1122	na
Ogye_chr13_random_7	unplaced-scaffold	na	na	PDMY01000538.1	<>	na	Primary Assembly	9869	na
Ogye_chr2_random_129	unplaced-scaffold	na	na	PDMY01000539.1	<>	na	Primary Assembly	1177	na
Ogye_Unknown_179	unplaced-scaffold	na	na	PDMY01000540.1	<>	na	Primary Assembly	944	na
Ogye_chr4_random_53	unplaced-scaffold	na	na	PDMY01000541.1	<>	na	Primary Assembly	1592	na
Ogye_chrZ_random_63	unplaced-scaffold	na	na	PDMY01000542.1	<>	na	Primary Assembly	1267	na
Ogye_Unknown_75	unplaced-scaffold	na	na	PDMY01000543.1	<>	na	Primary Assembly	1237	na
Ogye_chr14_random_9	unplaced-scaffold	na	na	PDMY01000544.1	<>	na	Primary Assembly	5339	na
Ogye_Unknown_64	unplaced-scaffold	na	na	PDMY01000545.1	<>	na	Primary Assembly	1293	na
Ogye_chr23_random_6	unplaced-scaffold	na	na	PDMY01000546.1	<>	na	Primary Assembly	20112	na
Ogye_chr5_random_32	unplaced-scaffold	na	na	PDMY01000547.1	<>	na	Primary Assembly	2038	na
Ogye_chr4_random_38	unplaced-scaffold	na	na	PDMY01000548.1	<>	na	Primary Assembly	2007	na
Ogye_Unknown_249	unplaced-scaffold	na	na	PDMY01000549.1	<>	na	Primary Assembly	11674	na
Ogye_chr2_random_176	unplaced-scaffold	na	na	PDMY01000550.1	<>	na	Primary Assembly	6748	na
Ogye_Unknown_250	unplaced-scaffold	na	na	PDMY01000551.1	<>	na	Primary Assembly	11491	na
Ogye_chr2_random_189	unplaced-scaffold	na	na	PDMY01000552.1	<>	na	Primary Assembly	3897	na
Ogye_chrZ_random_92	unplaced-scaffold	na	na	PDMY01000553.1	<>	na	Primary Assembly	17736	na
Ogye_Unknown_30	unplaced-scaffold	na	na	PDMY01000554.1	<>	na	Primary Assembly	1543	na
Ogye_chr8_random_3	unplaced-scaffold	na	na	PDMY01000555.1	<>	na	Primary Assembly	2536	na
Ogye_chr4_random_17	unplaced-scaffold	na	na	PDMY01000556.1	<>	na	Primary Assembly	3066	na
Ogye_chr1_random_281	unplaced-scaffold	na	na	PDMY01000557.1	<>	na	Primary Assembly	962	na
Ogye_chr2_random_68	unplaced-scaffold	na	na	PDMY01000558.1	<>	na	Primary Assembly	1586	na
Ogye_chr4_random_32	unplaced-scaffold	na	na	PDMY01000559.1	<>	na	Primary Assembly	105330	na
Ogye_chr1_random_296	unplaced-scaffold	na	na	PDMY01000560.1	<>	na	Primary Assembly	11866	na
Ogye_chr4_random_48	unplaced-scaffold	na	na	PDMY01000561.1	<>	na	Primary Assembly	1739	na
Ogye_chr20_random_20	unplaced-scaffold	na	na	PDMY01000562.1	<>	na	Primary Assembly	15517	na
Ogye_chr2_random_45	unplaced-scaffold	na	na	PDMY01000563.1	<>	na	Primary Assembly	1819	na
Ogye_chr3_random_78	unplaced-scaffold	na	na	PDMY01000564.1	<>	na	Primary Assembly	5717	na
Ogye_chr6_random_31	unplaced-scaffold	na	na	PDMY01000565.1	<>	na	Primary Assembly	16494	na
Ogye_chrLGE22_20	unplaced-scaffold	na	na	PDMY01000566.1	<>	na	Primary Assembly	9634	na
Ogye_chr1_random_86	unplaced-scaffold	na	na	PDMY01000567.1	<>	na	Primary Assembly	2332	na
Ogye_chr1_random_169	unplaced-scaffold	na	na	PDMY01000568.1	<>	na	Primary Assembly	1536	na
Ogye_chr2_random_143	unplaced-scaffold	na	na	PDMY01000569.1	<>	na	Primary Assembly	1090	na
Ogye_chr5_random_64	unplaced-scaffold	na	na	PDMY01000570.1	<>	na	Primary Assembly	1155	na
Ogye_chr2_random_180	unplaced-scaffold	na	na	PDMY01000571.1	<>	na	Primary Assembly	5888	na
Ogye_chr2_random_18	unplaced-scaffold	na	na	PDMY01000572.1	<>	na	Primary Assembly	2005	na
Ogye_chr1_random_102	unplaced-scaffold	na	na	PDMY01000573.1	<>	na	Primary Assembly	2099	na
Ogye_Unknown_166	unplaced-scaffold	na	na	PDMY01000574.1	<>	na	Primary Assembly	1007	na
Ogye_chr1_random_255	unplaced-scaffold	na	na	PDMY01000575.1	<>	na	Primary Assembly	30822	na
Ogye_chrZ_random_125	unplaced-scaffold	na	na	PDMY01000576.1	<>	na	Primary Assembly	4259	na
Ogye_chrZ_random_161	unplaced-scaffold	na	na	PDMY01000577.1	<>	na	Primary Assembly	2581	na
Ogye_chr7_random_28	unplaced-scaffold	na	na	PDMY01000578.1	<>	na	Primary Assembly	1198	na
Ogye_chrZ_random_142	unplaced-scaffold	na	na	PDMY01000579.1	<>	na	Primary Assembly	3300	na
Ogye_chr10_random_7	unplaced-scaffold	na	na	PDMY01000580.1	<>	na	Primary Assembly	17996	na
Ogye_chr2_random_131	unplaced-scaffold	na	na	PDMY01000581.1	<>	na	Primary Assembly	11661	na
Ogye_chrZ_random_62	unplaced-scaffold	na	na	PDMY01000582.1	<>	na	Primary Assembly	1287	na
Ogye_Unknown_121	unplaced-scaffold	na	na	PDMY01000583.1	<>	na	Primary Assembly	1105	na
Ogye_chr19_random_2	unplaced-scaffold	na	na	PDMY01000584.1	<>	na	Primary Assembly	1794	na
Ogye_chr4_random_24	unplaced-scaffold	na	na	PDMY01000585.1	<>	na	Primary Assembly	2441	na
Ogye_Unknown_288	unplaced-scaffold	na	na	PDMY01000586.1	<>	na	Primary Assembly	7184	na
Ogye_chrZ_random_101	unplaced-scaffold	na	na	PDMY01000587.1	<>	na	Primary Assembly	11606	na
Ogye_chrZ_random_25	unplaced-scaffold	na	na	PDMY01000588.1	<>	na	Primary Assembly	1922	na
Ogye_chr2_random_101	unplaced-scaffold	na	na	PDMY01000589.1	<>	na	Primary Assembly	1344	na
Ogye_chrLGE64_6	unplaced-scaffold	na	na	PDMY01000590.1	<>	na	Primary Assembly	3919	na
Ogye_chr2_random_105	unplaced-scaffold	na	na	PDMY01000591.1	<>	na	Primary Assembly	1317	na
Ogye_chr4_random_42	unplaced-scaffold	na	na	PDMY01000592.1	<>	na	Primary Assembly	1850	na
Ogye_chr5_random_43	unplaced-scaffold	na	na	PDMY01000594.1	<>	na	Primary Assembly	1534	na
Ogye_chr2_random_67	unplaced-scaffold	na	na	PDMY01000595.1	<>	na	Primary Assembly	1589	na
Ogye_chrZ_random_150	unplaced-scaffold	na	na	PDMY01000596.1	<>	na	Primary Assembly	2953	na
Ogye_chr1_random_126	unplaced-scaffold	na	na	PDMY01000597.1	<>	na	Primary Assembly	1876	na
Ogye_chr1_random_261	unplaced-scaffold	na	na	PDMY01000598.1	<>	na	Primary Assembly	1116	na
Ogye_chr3_random_31	unplaced-scaffold	na	na	PDMY01000599.1	<>	na	Primary Assembly	1245	na
Ogye_chr5_random_5	unplaced-scaffold	na	na	PDMY01000600.1	<>	na	Primary Assembly	9205	na
Ogye_chr3_random_60	unplaced-scaffold	na	na	PDMY01000601.1	<>	na	Primary Assembly	997	na
Ogye_chr5_random_67	unplaced-scaffold	na	na	PDMY01000602.1	<>	na	Primary Assembly	1115	na
Ogye_chr2_random_225	unplaced-scaffold	na	na	PDMY01000604.1	<>	na	Primary Assembly	2447	na
Ogye_chrW_random_19	unplaced-scaffold	na	na	PDMY01000605.1	<>	na	Primary Assembly	1471	na
Ogye_chr1_random_194	unplaced-scaffold	na	na	PDMY01000606.1	<>	na	Primary Assembly	1412	na
Ogye_chr1_random_327	unplaced-scaffold	na	na	PDMY01000607.1	<>	na	Primary Assembly	8232	na
Ogye_Unknown_165	unplaced-scaffold	na	na	PDMY01000608.1	<>	na	Primary Assembly	1014	na
Ogye_chrZ_random_108	unplaced-scaffold	na	na	PDMY01000609.1	<>	na	Primary Assembly	9285	na
Ogye_chrZ_random_56	unplaced-scaffold	na	na	PDMY01000610.1	<>	na	Primary Assembly	1325	na
Ogye_chr2_random_76	unplaced-scaffold	na	na	PDMY01000611.1	<>	na	Primary Assembly	18315	na
Ogye_chr4_random_37	unplaced-scaffold	na	na	PDMY01000612.1	<>	na	Primary Assembly	2061	na
Ogye_chr6_random_15	unplaced-scaffold	na	na	PDMY01000613.1	<>	na	Primary Assembly	2108	na
Ogye_chr1_random_283	unplaced-scaffold	na	na	PDMY01000614.1	<>	na	Primary Assembly	20399	na
Ogye_chr2_random_11	unplaced-scaffold	na	na	PDMY01000615.1	<>	na	Primary Assembly	2127	na
Ogye_chr9_random_12	unplaced-scaffold	na	na	PDMY01000616.1	<>	na	Primary Assembly	16616	na
Ogye_Unknown_177	unplaced-scaffold	na	na	PDMY01000617.1	<>	na	Primary Assembly	964	na
Ogye_chr3_random_119	unplaced-scaffold	na	na	PDMY01000618.1	<>	na	Primary Assembly	22881	na
Ogye_chr1_random_50	unplaced-scaffold	na	na	PDMY01000619.1	<>	na	Primary Assembly	3032	na
Ogye_chr2_random_167	unplaced-scaffold	na	na	PDMY01000620.1	<>	na	Primary Assembly	8740	na
Ogye_chr3_random_18	unplaced-scaffold	na	na	PDMY01000621.1	<>	na	Primary Assembly	1353	na
Ogye_chr23_random_3	unplaced-scaffold	na	na	PDMY01000622.1	<>	na	Primary Assembly	1927	na
Ogye_Unknown_208	unplaced-scaffold	na	na	PDMY01000623.1	<>	na	Primary Assembly	22437	na
Ogye_Unknown_220	unplaced-scaffold	na	na	PDMY01000624.1	<>	na	Primary Assembly	18424	na
Ogye_chr1_random_125	unplaced-scaffold	na	na	PDMY01000625.1	<>	na	Primary Assembly	1884	na
Ogye_chrZ_random_97	unplaced-scaffold	na	na	PDMY01000626.1	<>	na	Primary Assembly	13116	na
Ogye_Unknown_125	unplaced-scaffold	na	na	PDMY01000627.1	<>	na	Primary Assembly	1098	na
Ogye_chr3_random_65	unplaced-scaffold	na	na	PDMY01000628.1	<>	na	Primary Assembly	9217	na
Ogye_Unknown_83	unplaced-scaffold	na	na	PDMY01000629.1	<>	na	Primary Assembly	1210	na
Ogye_chr16_random_1	unplaced-scaffold	na	na	PDMY01000630.1	<>	na	Primary Assembly	14674	na
Ogye_chr11_random_4	unplaced-scaffold	na	na	PDMY01000631.1	<>	na	Primary Assembly	3095	na
Ogye_chr9_random_10	unplaced-scaffold	na	na	PDMY01000632.1	<>	na	Primary Assembly	13946	na
Ogye_chrLGE22_14	unplaced-scaffold	na	na	PDMY01000633.1	<>	na	Primary Assembly	21723	na
Ogye_chr2_random_188	unplaced-scaffold	na	na	PDMY01000634.1	<>	na	Primary Assembly	3971	na
Ogye_chr11_random_12	unplaced-scaffold	na	na	PDMY01000635.1	<>	na	Primary Assembly	1172	na
Ogye_chr3_random_30	unplaced-scaffold	na	na	PDMY01000636.1	<>	na	Primary Assembly	1246	na
Ogye_chr3_random_91	unplaced-scaffold	na	na	PDMY01000637.1	<>	na	Primary Assembly	3908	na
Ogye_chr1_random_275	unplaced-scaffold	na	na	PDMY01000638.1	<>	na	Primary Assembly	1014	na
Ogye_Unknown_82	unplaced-scaffold	na	na	PDMY01000639.1	<>	na	Primary Assembly	1212	na
Ogye_chr1_random_21	unplaced-scaffold	na	na	PDMY01000640.1	<>	na	Primary Assembly	4219	na
Ogye_chr1_random_117	unplaced-scaffold	na	na	PDMY01000641.1	<>	na	Primary Assembly	1937	na
Ogye_chr16_random_2	unplaced-scaffold	na	na	PDMY01000642.1	<>	na	Primary Assembly	5411	na
Ogye_chr3_random_61	unplaced-scaffold	na	na	PDMY01000643.1	<>	na	Primary Assembly	997	na
Ogye_Unknown_73	unplaced-scaffold	na	na	PDMY01000644.1	<>	na	Primary Assembly	1261	na
Ogye_chr11_random_20	unplaced-scaffold	na	na	PDMY01000645.1	<>	na	Primary Assembly	4874	na
Ogye_chr2_random_48	unplaced-scaffold	na	na	PDMY01000646.1	<>	na	Primary Assembly	1764	na
Ogye_chr26_random_8	unplaced-scaffold	na	na	PDMY01000647.1	<>	na	Primary Assembly	2493	na
Ogye_chr1_random_196	unplaced-scaffold	na	na	PDMY01000648.1	<>	na	Primary Assembly	1407	na
Ogye_Unknown_212	unplaced-scaffold	na	na	PDMY01000649.1	<>	na	Primary Assembly	20374	na
Ogye_chrZ_random_12	unplaced-scaffold	na	na	PDMY01000650.1	<>	na	Primary Assembly	2191	na
Ogye_Unknown_40	unplaced-scaffold	na	na	PDMY01000651.1	<>	na	Primary Assembly	163425	na
Ogye_chr14_random_3	unplaced-scaffold	na	na	PDMY01000652.1	<>	na	Primary Assembly	1566	na
Ogye_chr1_random_138	unplaced-scaffold	na	na	PDMY01000653.1	<>	na	Primary Assembly	1825	na
Ogye_chr5_random_35	unplaced-scaffold	na	na	PDMY01000654.1	<>	na	Primary Assembly	1771	na
Ogye_Unknown_218	unplaced-scaffold	na	na	PDMY01000655.1	<>	na	Primary Assembly	18688	na
Ogye_chrZ_random_132	unplaced-scaffold	na	na	PDMY01000656.1	<>	na	Primary Assembly	3926	na
Ogye_chr1_random_81	unplaced-scaffold	na	na	PDMY01000657.1	<>	na	Primary Assembly	2431	na
Ogye_chr2_random_228	unplaced-scaffold	na	na	PDMY01000658.1	<>	na	Primary Assembly	2410	na
Ogye_chr2_random_137	unplaced-scaffold	na	na	PDMY01000659.1	<>	na	Primary Assembly	1119	na
Ogye_chr2_random_96	unplaced-scaffold	na	na	PDMY01000660.1	<>	na	Primary Assembly	1369	na
Ogye_chr20_random_2	unplaced-scaffold	na	na	PDMY01000661.1	<>	na	Primary Assembly	3276	na
Ogye_chrLGE22_21	unplaced-scaffold	na	na	PDMY01000662.1	<>	na	Primary Assembly	6302	na
Ogye_chr1_random_49	unplaced-scaffold	na	na	PDMY01000663.1	<>	na	Primary Assembly	3071	na
Ogye_chrZ_random_129	unplaced-scaffold	na	na	PDMY01000664.1	<>	na	Primary Assembly	4113	na
Ogye_chr19_random_3	unplaced-scaffold	na	na	PDMY01000665.1	<>	na	Primary Assembly	3132	na
Ogye_chr14_random_8	unplaced-scaffold	na	na	PDMY01000666.1	<>	na	Primary Assembly	11118	na
Ogye_chr26_random_9	unplaced-scaffold	na	na	PDMY01000667.1	<>	na	Primary Assembly	2456	na
Ogye_chr2_random_230	unplaced-scaffold	na	na	PDMY01000668.1	<>	na	Primary Assembly	2321	na
Ogye_chr1_random_257	unplaced-scaffold	na	na	PDMY01000669.1	<>	na	Primary Assembly	1136	na
Ogye_chrLGE22_16	unplaced-scaffold	na	na	PDMY01000670.1	<>	na	Primary Assembly	16662	na
Ogye_Unknown_243	unplaced-scaffold	na	na	PDMY01000671.1	<>	na	Primary Assembly	12477	na
Ogye_Unknown_185	unplaced-scaffold	na	na	PDMY01000672.1	<>	na	Primary Assembly	40712	na
Ogye_chr3_random_15	unplaced-scaffold	na	na	PDMY01000673.1	<>	na	Primary Assembly	1385	na
Ogye_chr1_random_254	unplaced-scaffold	na	na	PDMY01000674.1	<>	na	Primary Assembly	1150	na
Ogye_chr27_random_8	unplaced-scaffold	na	na	PDMY01000675.1	<>	na	Primary Assembly	4348	na
Ogye_chr2_random_197	unplaced-scaffold	na	na	PDMY01000676.1	<>	na	Primary Assembly	3422	na
Ogye_chr27_random_5	unplaced-scaffold	na	na	PDMY01000677.1	<>	na	Primary Assembly	9822	na
Ogye_Unknown_57	unplaced-scaffold	na	na	PDMY01000678.1	<>	na	Primary Assembly	1334	na
Ogye_chrZ_random_77	unplaced-scaffold	na	na	PDMY01000679.1	<>	na	Primary Assembly	1126	na
Ogye_chr26_random_5	unplaced-scaffold	na	na	PDMY01000680.1	<>	na	Primary Assembly	10928	na
Ogye_chr8_random_17	unplaced-scaffold	na	na	PDMY01000681.1	<>	na	Primary Assembly	998	na
Ogye_Unknown_17	unplaced-scaffold	na	na	PDMY01000682.1	<>	na	Primary Assembly	1767	na
Ogye_chr3_random_67	unplaced-scaffold	na	na	PDMY01000683.1	<>	na	Primary Assembly	8618	na
Ogye_chr5_random_53	unplaced-scaffold	na	na	PDMY01000684.1	<>	na	Primary Assembly	1379	na
Ogye_Unknown_52	unplaced-scaffold	na	na	PDMY01000685.1	<>	na	Primary Assembly	1353	na
Ogye_chr15_random_2	unplaced-scaffold	na	na	PDMY01000686.1	<>	na	Primary Assembly	2885	na
Ogye_chr2_random_47	unplaced-scaffold	na	na	PDMY01000687.1	<>	na	Primary Assembly	1771	na
Ogye_chr14_random_5	unplaced-scaffold	na	na	PDMY01000688.1	<>	na	Primary Assembly	1234	na
Ogye_chr16_random_5	unplaced-scaffold	na	na	PDMY01000689.1	<>	na	Primary Assembly	2151	na
Ogye_Unknown_268	unplaced-scaffold	na	na	PDMY01000690.1	<>	na	Primary Assembly	8864	na
Ogye_chr4_random_71	unplaced-scaffold	na	na	PDMY01000691.1	<>	na	Primary Assembly	1202	na
Ogye_chr2_random_89	unplaced-scaffold	na	na	PDMY01000692.1	<>	na	Primary Assembly	1417	na
Ogye_chr5_random_31	unplaced-scaffold	na	na	PDMY01000693.1	<>	na	Primary Assembly	2100	na
Ogye_chr3_random_98	unplaced-scaffold	na	na	PDMY01000694.1	<>	na	Primary Assembly	3202	na
Ogye_chr10_random_1	unplaced-scaffold	na	na	PDMY01000695.1	<>	na	Primary Assembly	1404	na
Ogye_chr1_random_148	unplaced-scaffold	na	na	PDMY01000696.1	<>	na	Primary Assembly	1687	na
Ogye_chr6_random_9	unplaced-scaffold	na	na	PDMY01000697.1	<>	na	Primary Assembly	3613	na
Ogye_chr27_random_16	unplaced-scaffold	na	na	PDMY01000698.1	<>	na	Primary Assembly	1339	na
Ogye_chrZ_random_49	unplaced-scaffold	na	na	PDMY01000699.1	<>	na	Primary Assembly	1448	na
Ogye_chr27_random_13	unplaced-scaffold	na	na	PDMY01000700.1	<>	na	Primary Assembly	1477	na
Ogye_chr1_random_69	unplaced-scaffold	na	na	PDMY01000701.1	<>	na	Primary Assembly	2646	na
Ogye_chrZ_random_36	unplaced-scaffold	na	na	PDMY01000702.1	<>	na	Primary Assembly	1611	na
Ogye_Unknown_2	unplaced-scaffold	na	na	PDMY01000703.1	<>	na	Primary Assembly	2094	na
Ogye_chrLGE22_22	unplaced-scaffold	na	na	PDMY01000704.1	<>	na	Primary Assembly	3502	na
Ogye_chr1_random_132	unplaced-scaffold	na	na	PDMY01000705.1	<>	na	Primary Assembly	1844	na
Ogye_chr20_random_7	unplaced-scaffold	na	na	PDMY01000706.1	<>	na	Primary Assembly	1684	na
Ogye_chr1_random_171	unplaced-scaffold	na	na	PDMY01000707.1	<>	na	Primary Assembly	1527	na
Ogye_chr3_random_127	unplaced-scaffold	na	na	PDMY01000708.1	<>	na	Primary Assembly	2173	na
