# Assembly name:  PodMur_1.0
# Organism name:  Podarcis muralis (common wall lizard)
# Infraspecific name:  ecotype=yellow
# Sex:  male
# Taxid:          64176
# BioSample:      SAMN10820182
# BioProject:     PRJNA515813
# Submitter:      CIBIO-InBIO
# Date:           2019-03-07
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    SIRZ01
# Assembly method: FALCON v. 0.4.0; Pilon v. JAN-2018; HiRise v. JAN-2018
# Expected final version: yes
# Genome coverage: 100.0x
# Sequencing technology: PacBio; HiSeq; Chicago; HiC
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_004329235.1
# RefSeq assembly accession: GCF_004329235.1
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_004329435.1	GCF_004329435.1	Primary Assembly
## 	GCF_004519765.1	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
unplaced_scaffold1030	unplaced-scaffold	na	na	SIRZ01001049.1	=	NW_021165378.1	Primary Assembly	15228	na
unplaced_scaffold1031	unplaced-scaffold	na	na	SIRZ01001050.1	=	NW_021165379.1	Primary Assembly	15227	na
unplaced_scaffold1032	unplaced-scaffold	na	na	SIRZ01001051.1	=	NW_021165380.1	Primary Assembly	15214	na
unplaced_scaffold1033	unplaced-scaffold	na	na	SIRZ01001052.1	=	NW_021165381.1	Primary Assembly	15213	na
unplaced_scaffold1034	unplaced-scaffold	na	na	SIRZ01001053.1	=	NW_021165382.1	Primary Assembly	15212	na
unplaced_scaffold1035	unplaced-scaffold	na	na	SIRZ01001054.1	=	NW_021165383.1	Primary Assembly	15211	na
unplaced_scaffold1036	unplaced-scaffold	na	na	SIRZ01001055.1	=	NW_021165384.1	Primary Assembly	15207	na
unplaced_scaffold1037	unplaced-scaffold	na	na	SIRZ01001056.1	=	NW_021165385.1	Primary Assembly	15204	na
unplaced_scaffold1038	unplaced-scaffold	na	na	SIRZ01001057.1	=	NW_021165386.1	Primary Assembly	15186	na
unplaced_scaffold1039	unplaced-scaffold	na	na	SIRZ01001058.1	=	NW_021165387.1	Primary Assembly	15183	na
unplaced_scaffold1040	unplaced-scaffold	na	na	SIRZ01001059.1	=	NW_021165388.1	Primary Assembly	15183	na
unplaced_scaffold1041	unplaced-scaffold	na	na	SIRZ01001060.1	=	NW_021165389.1	Primary Assembly	15174	na
unplaced_scaffold1042	unplaced-scaffold	na	na	SIRZ01001061.1	=	NW_021165390.1	Primary Assembly	15159	na
unplaced_scaffold1043	unplaced-scaffold	na	na	SIRZ01001062.1	=	NW_021165391.1	Primary Assembly	15159	na
unplaced_scaffold1044	unplaced-scaffold	na	na	SIRZ01001063.1	=	NW_021165392.1	Primary Assembly	15151	na
unplaced_scaffold1045	unplaced-scaffold	na	na	SIRZ01001064.1	=	NW_021165393.1	Primary Assembly	15146	na
unplaced_scaffold1046	unplaced-scaffold	na	na	SIRZ01001065.1	=	NW_021165394.1	Primary Assembly	15139	na
unplaced_scaffold1047	unplaced-scaffold	na	na	SIRZ01001066.1	=	NW_021165395.1	Primary Assembly	15134	na
unplaced_scaffold1048	unplaced-scaffold	na	na	SIRZ01001067.1	=	NW_021165396.1	Primary Assembly	15133	na
unplaced_scaffold1049	unplaced-scaffold	na	na	SIRZ01001068.1	=	NW_021165397.1	Primary Assembly	15130	na
unplaced_scaffold1050	unplaced-scaffold	na	na	SIRZ01001069.1	=	NW_021165398.1	Primary Assembly	15127	na
unplaced_scaffold1051	unplaced-scaffold	na	na	SIRZ01001070.1	=	NW_021165399.1	Primary Assembly	15110	na
unplaced_scaffold1052	unplaced-scaffold	na	na	SIRZ01001071.1	=	NW_021165400.1	Primary Assembly	15081	na
unplaced_scaffold1053	unplaced-scaffold	na	na	SIRZ01001072.1	=	NW_021165401.1	Primary Assembly	15080	na
unplaced_scaffold1054	unplaced-scaffold	na	na	SIRZ01001073.1	=	NW_021165402.1	Primary Assembly	15070	na
unplaced_scaffold1055	unplaced-scaffold	na	na	SIRZ01001074.1	=	NW_021165403.1	Primary Assembly	15066	na
unplaced_scaffold1056	unplaced-scaffold	na	na	SIRZ01001075.1	=	NW_021165404.1	Primary Assembly	15058	na
unplaced_scaffold1057	unplaced-scaffold	na	na	SIRZ01001076.1	=	NW_021165405.1	Primary Assembly	15052	na
unplaced_scaffold1058	unplaced-scaffold	na	na	SIRZ01001077.1	=	NW_021165406.1	Primary Assembly	15034	na
unplaced_scaffold1059	unplaced-scaffold	na	na	SIRZ01001078.1	=	NW_021165407.1	Primary Assembly	15011	na
unplaced_scaffold1060	unplaced-scaffold	na	na	SIRZ01001079.1	=	NW_021165408.1	Primary Assembly	15000	na
unplaced_scaffold1061	unplaced-scaffold	na	na	SIRZ01001080.1	=	NW_021165409.1	Primary Assembly	14995	na
unplaced_scaffold1062	unplaced-scaffold	na	na	SIRZ01001081.1	=	NW_021165410.1	Primary Assembly	14994	na
unplaced_scaffold1063	unplaced-scaffold	na	na	SIRZ01001082.1	=	NW_021165411.1	Primary Assembly	14976	na
unplaced_scaffold1064	unplaced-scaffold	na	na	SIRZ01001083.1	=	NW_021165412.1	Primary Assembly	14975	na
unplaced_scaffold1065	unplaced-scaffold	na	na	SIRZ01001084.1	=	NW_021165413.1	Primary Assembly	14973	na
unplaced_scaffold1066	unplaced-scaffold	na	na	SIRZ01001085.1	=	NW_021165414.1	Primary Assembly	14960	na
unplaced_scaffold1067	unplaced-scaffold	na	na	SIRZ01001086.1	=	NW_021165415.1	Primary Assembly	14936	na
unplaced_scaffold1068	unplaced-scaffold	na	na	SIRZ01001087.1	=	NW_021165416.1	Primary Assembly	14934	na
unplaced_scaffold1069	unplaced-scaffold	na	na	SIRZ01001088.1	=	NW_021165417.1	Primary Assembly	14915	na
unplaced_scaffold1070	unplaced-scaffold	na	na	SIRZ01001089.1	=	NW_021165418.1	Primary Assembly	14897	na
unplaced_scaffold1071	unplaced-scaffold	na	na	SIRZ01001090.1	=	NW_021165419.1	Primary Assembly	14892	na
unplaced_scaffold1072	unplaced-scaffold	na	na	SIRZ01001091.1	=	NW_021165420.1	Primary Assembly	14887	na
unplaced_scaffold1073	unplaced-scaffold	na	na	SIRZ01001092.1	=	NW_021165421.1	Primary Assembly	14874	na
unplaced_scaffold1074	unplaced-scaffold	na	na	SIRZ01001093.1	=	NW_021165422.1	Primary Assembly	14867	na
unplaced_scaffold1075	unplaced-scaffold	na	na	SIRZ01001094.1	=	NW_021165423.1	Primary Assembly	14844	na
unplaced_scaffold1076	unplaced-scaffold	na	na	SIRZ01001095.1	=	NW_021165424.1	Primary Assembly	14819	na
unplaced_scaffold1077	unplaced-scaffold	na	na	SIRZ01001096.1	=	NW_021165425.1	Primary Assembly	14806	na
unplaced_scaffold1078	unplaced-scaffold	na	na	SIRZ01001097.1	=	NW_021165426.1	Primary Assembly	14797	na
unplaced_scaffold1079	unplaced-scaffold	na	na	SIRZ01001098.1	=	NW_021165427.1	Primary Assembly	14795	na
unplaced_scaffold1080	unplaced-scaffold	na	na	SIRZ01001099.1	=	NW_021165428.1	Primary Assembly	14793	na
unplaced_scaffold1081	unplaced-scaffold	na	na	SIRZ01001100.1	=	NW_021165429.1	Primary Assembly	14792	na
unplaced_scaffold1082	unplaced-scaffold	na	na	SIRZ01001101.1	=	NW_021165430.1	Primary Assembly	14781	na
unplaced_scaffold1083	unplaced-scaffold	na	na	SIRZ01001102.1	=	NW_021165431.1	Primary Assembly	14780	na
unplaced_scaffold1084	unplaced-scaffold	na	na	SIRZ01001103.1	=	NW_021165432.1	Primary Assembly	14779	na
unplaced_scaffold1085	unplaced-scaffold	na	na	SIRZ01001104.1	=	NW_021165433.1	Primary Assembly	14768	na
unplaced_scaffold1086	unplaced-scaffold	na	na	SIRZ01001105.1	=	NW_021165434.1	Primary Assembly	14762	na
unplaced_scaffold1087	unplaced-scaffold	na	na	SIRZ01001106.1	=	NW_021165435.1	Primary Assembly	14749	na
unplaced_scaffold1088	unplaced-scaffold	na	na	SIRZ01001107.1	=	NW_021165436.1	Primary Assembly	14733	na
unplaced_scaffold1089	unplaced-scaffold	na	na	SIRZ01001108.1	=	NW_021165437.1	Primary Assembly	14726	na
unplaced_scaffold1090	unplaced-scaffold	na	na	SIRZ01001109.1	=	NW_021165438.1	Primary Assembly	14720	na
unplaced_scaffold1091	unplaced-scaffold	na	na	SIRZ01001110.1	=	NW_021165439.1	Primary Assembly	14718	na
unplaced_scaffold1092	unplaced-scaffold	na	na	SIRZ01001111.1	=	NW_021165440.1	Primary Assembly	14715	na
unplaced_scaffold1093	unplaced-scaffold	na	na	SIRZ01001112.1	=	NW_021165441.1	Primary Assembly	14712	na
unplaced_scaffold1094	unplaced-scaffold	na	na	SIRZ01001113.1	=	NW_021165442.1	Primary Assembly	14706	na
unplaced_scaffold1095	unplaced-scaffold	na	na	SIRZ01001114.1	=	NW_021165443.1	Primary Assembly	14690	na
unplaced_scaffold1096	unplaced-scaffold	na	na	SIRZ01001115.1	=	NW_021165444.1	Primary Assembly	14683	na
unplaced_scaffold1097	unplaced-scaffold	na	na	SIRZ01001116.1	=	NW_021165445.1	Primary Assembly	14683	na
unplaced_scaffold1098	unplaced-scaffold	na	na	SIRZ01001117.1	=	NW_021165446.1	Primary Assembly	14678	na
unplaced_scaffold1099	unplaced-scaffold	na	na	SIRZ01001118.1	=	NW_021165447.1	Primary Assembly	14670	na
unplaced_scaffold1100	unplaced-scaffold	na	na	SIRZ01001119.1	=	NW_021165448.1	Primary Assembly	14669	na
unplaced_scaffold1101	unplaced-scaffold	na	na	SIRZ01001120.1	=	NW_021165449.1	Primary Assembly	14650	na
unplaced_scaffold1102	unplaced-scaffold	na	na	SIRZ01001121.1	=	NW_021165450.1	Primary Assembly	14644	na
unplaced_scaffold1103	unplaced-scaffold	na	na	SIRZ01001122.1	=	NW_021165451.1	Primary Assembly	14642	na
unplaced_scaffold1104	unplaced-scaffold	na	na	SIRZ01001123.1	=	NW_021165452.1	Primary Assembly	14639	na
unplaced_scaffold1105	unplaced-scaffold	na	na	SIRZ01001124.1	=	NW_021165453.1	Primary Assembly	14639	na
unplaced_scaffold1106	unplaced-scaffold	na	na	SIRZ01001125.1	=	NW_021165454.1	Primary Assembly	14626	na
unplaced_scaffold1107	unplaced-scaffold	na	na	SIRZ01001126.1	=	NW_021165455.1	Primary Assembly	14624	na
unplaced_scaffold1108	unplaced-scaffold	na	na	SIRZ01001127.1	=	NW_021165456.1	Primary Assembly	14619	na
unplaced_scaffold1109	unplaced-scaffold	na	na	SIRZ01001128.1	=	NW_021165457.1	Primary Assembly	14618	na
unplaced_scaffold1110	unplaced-scaffold	na	na	SIRZ01001129.1	=	NW_021165458.1	Primary Assembly	14604	na
unplaced_scaffold1111	unplaced-scaffold	na	na	SIRZ01001130.1	=	NW_021165459.1	Primary Assembly	14579	na
unplaced_scaffold1112	unplaced-scaffold	na	na	SIRZ01001131.1	=	NW_021165460.1	Primary Assembly	14556	na
unplaced_scaffold1113	unplaced-scaffold	na	na	SIRZ01001132.1	=	NW_021165461.1	Primary Assembly	14550	na
unplaced_scaffold1114	unplaced-scaffold	na	na	SIRZ01001133.1	=	NW_021165462.1	Primary Assembly	14541	na
unplaced_scaffold1115	unplaced-scaffold	na	na	SIRZ01001134.1	=	NW_021165463.1	Primary Assembly	14537	na
unplaced_scaffold1116	unplaced-scaffold	na	na	SIRZ01001135.1	=	NW_021165464.1	Primary Assembly	14533	na
unplaced_scaffold1117	unplaced-scaffold	na	na	SIRZ01001136.1	=	NW_021165465.1	Primary Assembly	14533	na
unplaced_scaffold1118	unplaced-scaffold	na	na	SIRZ01001137.1	=	NW_021165466.1	Primary Assembly	14532	na
unplaced_scaffold1119	unplaced-scaffold	na	na	SIRZ01001138.1	=	NW_021165467.1	Primary Assembly	14527	na
unplaced_scaffold1120	unplaced-scaffold	na	na	SIRZ01001139.1	=	NW_021165468.1	Primary Assembly	14524	na
unplaced_scaffold1121	unplaced-scaffold	na	na	SIRZ01001140.1	=	NW_021165469.1	Primary Assembly	14515	na
unplaced_scaffold1122	unplaced-scaffold	na	na	SIRZ01001141.1	=	NW_021165470.1	Primary Assembly	14504	na
unplaced_scaffold1123	unplaced-scaffold	na	na	SIRZ01001142.1	=	NW_021165471.1	Primary Assembly	14502	na
unplaced_scaffold1124	unplaced-scaffold	na	na	SIRZ01001143.1	=	NW_021165472.1	Primary Assembly	14496	na
unplaced_scaffold1125	unplaced-scaffold	na	na	SIRZ01001144.1	=	NW_021165473.1	Primary Assembly	14473	na
unplaced_scaffold1126	unplaced-scaffold	na	na	SIRZ01001145.1	=	NW_021165474.1	Primary Assembly	14454	na
unplaced_scaffold1127	unplaced-scaffold	na	na	SIRZ01001146.1	=	NW_021165475.1	Primary Assembly	14450	na
unplaced_scaffold1128	unplaced-scaffold	na	na	SIRZ01001147.1	=	NW_021165476.1	Primary Assembly	14436	na
unplaced_scaffold1129	unplaced-scaffold	na	na	SIRZ01001148.1	=	NW_021165477.1	Primary Assembly	14425	na
unplaced_scaffold1130	unplaced-scaffold	na	na	SIRZ01001149.1	=	NW_021165478.1	Primary Assembly	14421	na
unplaced_scaffold1131	unplaced-scaffold	na	na	SIRZ01001150.1	=	NW_021165479.1	Primary Assembly	14415	na
unplaced_scaffold1132	unplaced-scaffold	na	na	SIRZ01001151.1	=	NW_021165480.1	Primary Assembly	14413	na
unplaced_scaffold1133	unplaced-scaffold	na	na	SIRZ01001152.1	=	NW_021165481.1	Primary Assembly	14405	na
unplaced_scaffold1134	unplaced-scaffold	na	na	SIRZ01001153.1	=	NW_021165482.1	Primary Assembly	14385	na
unplaced_scaffold1135	unplaced-scaffold	na	na	SIRZ01001154.1	=	NW_021165483.1	Primary Assembly	14370	na
unplaced_scaffold1136	unplaced-scaffold	na	na	SIRZ01001155.1	=	NW_021165484.1	Primary Assembly	14357	na
unplaced_scaffold1137	unplaced-scaffold	na	na	SIRZ01001156.1	=	NW_021165485.1	Primary Assembly	14343	na
unplaced_scaffold1138	unplaced-scaffold	na	na	SIRZ01001157.1	=	NW_021165486.1	Primary Assembly	14342	na
unplaced_scaffold1139	unplaced-scaffold	na	na	SIRZ01001158.1	=	NW_021165487.1	Primary Assembly	14331	na
unplaced_scaffold1140	unplaced-scaffold	na	na	SIRZ01001159.1	=	NW_021165488.1	Primary Assembly	14328	na
unplaced_scaffold1141	unplaced-scaffold	na	na	SIRZ01001160.1	=	NW_021165489.1	Primary Assembly	14310	na
unplaced_scaffold1142	unplaced-scaffold	na	na	SIRZ01001161.1	=	NW_021165490.1	Primary Assembly	14293	na
unplaced_scaffold1143	unplaced-scaffold	na	na	SIRZ01001162.1	=	NW_021165491.1	Primary Assembly	14289	na
unplaced_scaffold1144	unplaced-scaffold	na	na	SIRZ01001163.1	=	NW_021165492.1	Primary Assembly	14266	na
unplaced_scaffold1145	unplaced-scaffold	na	na	SIRZ01001164.1	=	NW_021165493.1	Primary Assembly	14265	na
unplaced_scaffold1146	unplaced-scaffold	na	na	SIRZ01001165.1	=	NW_021165494.1	Primary Assembly	14256	na
unplaced_scaffold1147	unplaced-scaffold	na	na	SIRZ01001166.1	=	NW_021165495.1	Primary Assembly	14249	na
unplaced_scaffold1148	unplaced-scaffold	na	na	SIRZ01001167.1	=	NW_021165496.1	Primary Assembly	14248	na
unplaced_scaffold1149	unplaced-scaffold	na	na	SIRZ01001168.1	=	NW_021165497.1	Primary Assembly	14229	na
unplaced_scaffold1150	unplaced-scaffold	na	na	SIRZ01001169.1	=	NW_021165498.1	Primary Assembly	14222	na
unplaced_scaffold1151	unplaced-scaffold	na	na	SIRZ01001170.1	=	NW_021165499.1	Primary Assembly	14220	na
unplaced_scaffold1152	unplaced-scaffold	na	na	SIRZ01001171.1	=	NW_021165500.1	Primary Assembly	14219	na
unplaced_scaffold1153	unplaced-scaffold	na	na	SIRZ01001172.1	=	NW_021165501.1	Primary Assembly	14215	na
unplaced_scaffold1154	unplaced-scaffold	na	na	SIRZ01001173.1	=	NW_021165502.1	Primary Assembly	14207	na
unplaced_scaffold1155	unplaced-scaffold	na	na	SIRZ01001174.1	=	NW_021165503.1	Primary Assembly	14199	na
unplaced_scaffold1156	unplaced-scaffold	na	na	SIRZ01001175.1	=	NW_021165504.1	Primary Assembly	14188	na
unplaced_scaffold1157	unplaced-scaffold	na	na	SIRZ01001176.1	=	NW_021165505.1	Primary Assembly	14179	na
unplaced_scaffold1158	unplaced-scaffold	na	na	SIRZ01001177.1	=	NW_021165506.1	Primary Assembly	14174	na
unplaced_scaffold1159	unplaced-scaffold	na	na	SIRZ01001178.1	=	NW_021165507.1	Primary Assembly	14158	na
unplaced_scaffold1160	unplaced-scaffold	na	na	SIRZ01001179.1	=	NW_021165508.1	Primary Assembly	14152	na
unplaced_scaffold1161	unplaced-scaffold	na	na	SIRZ01001180.1	=	NW_021165509.1	Primary Assembly	14146	na
unplaced_scaffold1162	unplaced-scaffold	na	na	SIRZ01001181.1	=	NW_021165510.1	Primary Assembly	14137	na
unplaced_scaffold1163	unplaced-scaffold	na	na	SIRZ01001182.1	=	NW_021165511.1	Primary Assembly	14130	na
unplaced_scaffold1164	unplaced-scaffold	na	na	SIRZ01001183.1	=	NW_021165512.1	Primary Assembly	14122	na
unplaced_scaffold1165	unplaced-scaffold	na	na	SIRZ01001184.1	=	NW_021165513.1	Primary Assembly	14120	na
unplaced_scaffold1166	unplaced-scaffold	na	na	SIRZ01001185.1	=	NW_021165514.1	Primary Assembly	14119	na
unplaced_scaffold1167	unplaced-scaffold	na	na	SIRZ01001186.1	=	NW_021165515.1	Primary Assembly	14117	na
unplaced_scaffold1168	unplaced-scaffold	na	na	SIRZ01001187.1	=	NW_021165516.1	Primary Assembly	14101	na
unplaced_scaffold1169	unplaced-scaffold	na	na	SIRZ01001188.1	=	NW_021165517.1	Primary Assembly	14095	na
unplaced_scaffold1170	unplaced-scaffold	na	na	SIRZ01001189.1	=	NW_021165518.1	Primary Assembly	14094	na
unplaced_scaffold1171	unplaced-scaffold	na	na	SIRZ01001190.1	=	NW_021165519.1	Primary Assembly	14065	na
unplaced_scaffold1172	unplaced-scaffold	na	na	SIRZ01001191.1	=	NW_021165520.1	Primary Assembly	14058	na
unplaced_scaffold1173	unplaced-scaffold	na	na	SIRZ01001192.1	=	NW_021165521.1	Primary Assembly	14049	na
unplaced_scaffold1174	unplaced-scaffold	na	na	SIRZ01001193.1	=	NW_021165522.1	Primary Assembly	14033	na
unplaced_scaffold1175	unplaced-scaffold	na	na	SIRZ01001194.1	=	NW_021165523.1	Primary Assembly	14031	na
unplaced_scaffold1176	unplaced-scaffold	na	na	SIRZ01001195.1	=	NW_021165524.1	Primary Assembly	14027	na
unplaced_scaffold1177	unplaced-scaffold	na	na	SIRZ01001196.1	=	NW_021165525.1	Primary Assembly	14026	na
unplaced_scaffold1178	unplaced-scaffold	na	na	SIRZ01001197.1	=	NW_021165526.1	Primary Assembly	14023	na
unplaced_scaffold1179	unplaced-scaffold	na	na	SIRZ01001198.1	=	NW_021165527.1	Primary Assembly	14013	na
unplaced_scaffold1180	unplaced-scaffold	na	na	SIRZ01001199.1	=	NW_021165528.1	Primary Assembly	14003	na
unplaced_scaffold1181	unplaced-scaffold	na	na	SIRZ01001200.1	=	NW_021165529.1	Primary Assembly	13997	na
unplaced_scaffold1182	unplaced-scaffold	na	na	SIRZ01001201.1	=	NW_021165530.1	Primary Assembly	13984	na
unplaced_scaffold1183	unplaced-scaffold	na	na	SIRZ01001202.1	=	NW_021165531.1	Primary Assembly	13983	na
unplaced_scaffold1184	unplaced-scaffold	na	na	SIRZ01001203.1	=	NW_021165532.1	Primary Assembly	13977	na
unplaced_scaffold1185	unplaced-scaffold	na	na	SIRZ01001204.1	=	NW_021165533.1	Primary Assembly	13974	na
unplaced_scaffold1186	unplaced-scaffold	na	na	SIRZ01001205.1	=	NW_021165534.1	Primary Assembly	13963	na
unplaced_scaffold1187	unplaced-scaffold	na	na	SIRZ01001206.1	=	NW_021165535.1	Primary Assembly	13963	na
unplaced_scaffold1188	unplaced-scaffold	na	na	SIRZ01001207.1	=	NW_021165536.1	Primary Assembly	13946	na
unplaced_scaffold1189	unplaced-scaffold	na	na	SIRZ01001208.1	=	NW_021165537.1	Primary Assembly	13943	na
unplaced_scaffold1190	unplaced-scaffold	na	na	SIRZ01001209.1	=	NW_021165538.1	Primary Assembly	13936	na
unplaced_scaffold1191	unplaced-scaffold	na	na	SIRZ01001210.1	=	NW_021165539.1	Primary Assembly	13932	na
unplaced_scaffold1192	unplaced-scaffold	na	na	SIRZ01001211.1	=	NW_021165540.1	Primary Assembly	13925	na
unplaced_scaffold1193	unplaced-scaffold	na	na	SIRZ01001212.1	=	NW_021165541.1	Primary Assembly	13917	na
unplaced_scaffold1194	unplaced-scaffold	na	na	SIRZ01001213.1	=	NW_021165542.1	Primary Assembly	13908	na
unplaced_scaffold1195	unplaced-scaffold	na	na	SIRZ01001214.1	=	NW_021165543.1	Primary Assembly	13908	na
unplaced_scaffold1196	unplaced-scaffold	na	na	SIRZ01001215.1	=	NW_021165544.1	Primary Assembly	13902	na
unplaced_scaffold1197	unplaced-scaffold	na	na	SIRZ01001216.1	=	NW_021165545.1	Primary Assembly	13902	na
unplaced_scaffold1198	unplaced-scaffold	na	na	SIRZ01001217.1	=	NW_021165546.1	Primary Assembly	13873	na
unplaced_scaffold1199	unplaced-scaffold	na	na	SIRZ01001218.1	=	NW_021165547.1	Primary Assembly	13868	na
unplaced_scaffold1200	unplaced-scaffold	na	na	SIRZ01001219.1	=	NW_021165548.1	Primary Assembly	13854	na
unplaced_scaffold1201	unplaced-scaffold	na	na	SIRZ01001220.1	=	NW_021165549.1	Primary Assembly	13840	na
unplaced_scaffold1202	unplaced-scaffold	na	na	SIRZ01001221.1	=	NW_021165550.1	Primary Assembly	13834	na
unplaced_scaffold1203	unplaced-scaffold	na	na	SIRZ01001222.1	=	NW_021165551.1	Primary Assembly	13822	na
unplaced_scaffold1204	unplaced-scaffold	na	na	SIRZ01001223.1	=	NW_021165552.1	Primary Assembly	13803	na
unplaced_scaffold1205	unplaced-scaffold	na	na	SIRZ01001224.1	=	NW_021165553.1	Primary Assembly	13801	na
unplaced_scaffold1206	unplaced-scaffold	na	na	SIRZ01001225.1	=	NW_021165554.1	Primary Assembly	13799	na
unplaced_scaffold1207	unplaced-scaffold	na	na	SIRZ01001226.1	=	NW_021165555.1	Primary Assembly	13788	na
unplaced_scaffold1208	unplaced-scaffold	na	na	SIRZ01001227.1	=	NW_021165556.1	Primary Assembly	13742	na
unplaced_scaffold1209	unplaced-scaffold	na	na	SIRZ01001228.1	=	NW_021165557.1	Primary Assembly	13742	na
unplaced_scaffold1210	unplaced-scaffold	na	na	SIRZ01001229.1	=	NW_021165558.1	Primary Assembly	13740	na
unplaced_scaffold1211	unplaced-scaffold	na	na	SIRZ01001230.1	=	NW_021165559.1	Primary Assembly	13735	na
unplaced_scaffold1212	unplaced-scaffold	na	na	SIRZ01001231.1	=	NW_021165560.1	Primary Assembly	13735	na
unplaced_scaffold1213	unplaced-scaffold	na	na	SIRZ01001232.1	=	NW_021165561.1	Primary Assembly	13731	na
unplaced_scaffold1214	unplaced-scaffold	na	na	SIRZ01001233.1	=	NW_021165562.1	Primary Assembly	13727	na
unplaced_scaffold1215	unplaced-scaffold	na	na	SIRZ01001234.1	=	NW_021165563.1	Primary Assembly	13725	na
unplaced_scaffold1216	unplaced-scaffold	na	na	SIRZ01001235.1	=	NW_021165564.1	Primary Assembly	13718	na
unplaced_scaffold1217	unplaced-scaffold	na	na	SIRZ01001236.1	=	NW_021165565.1	Primary Assembly	13713	na
unplaced_scaffold1218	unplaced-scaffold	na	na	SIRZ01001237.1	=	NW_021165566.1	Primary Assembly	13709	na
unplaced_scaffold1219	unplaced-scaffold	na	na	SIRZ01001238.1	=	NW_021165567.1	Primary Assembly	13697	na
unplaced_scaffold1220	unplaced-scaffold	na	na	SIRZ01001239.1	=	NW_021165568.1	Primary Assembly	13683	na
unplaced_scaffold1221	unplaced-scaffold	na	na	SIRZ01001240.1	=	NW_021165569.1	Primary Assembly	13681	na
unplaced_scaffold1222	unplaced-scaffold	na	na	SIRZ01001241.1	=	NW_021165570.1	Primary Assembly	13680	na
unplaced_scaffold1223	unplaced-scaffold	na	na	SIRZ01001242.1	=	NW_021165571.1	Primary Assembly	13674	na
unplaced_scaffold1224	unplaced-scaffold	na	na	SIRZ01001243.1	=	NW_021165572.1	Primary Assembly	13659	na
unplaced_scaffold1225	unplaced-scaffold	na	na	SIRZ01001244.1	=	NW_021165573.1	Primary Assembly	13643	na
unplaced_scaffold1226	unplaced-scaffold	na	na	SIRZ01001245.1	=	NW_021165574.1	Primary Assembly	13629	na
unplaced_scaffold1227	unplaced-scaffold	na	na	SIRZ01001246.1	=	NW_021165575.1	Primary Assembly	13625	na
unplaced_scaffold1228	unplaced-scaffold	na	na	SIRZ01001247.1	=	NW_021165576.1	Primary Assembly	13618	na
unplaced_scaffold1229	unplaced-scaffold	na	na	SIRZ01001248.1	=	NW_021165577.1	Primary Assembly	13616	na
unplaced_scaffold1230	unplaced-scaffold	na	na	SIRZ01001249.1	=	NW_021165578.1	Primary Assembly	13603	na
unplaced_scaffold1231	unplaced-scaffold	na	na	SIRZ01001250.1	=	NW_021165579.1	Primary Assembly	13600	na
unplaced_scaffold1232	unplaced-scaffold	na	na	SIRZ01001251.1	=	NW_021165580.1	Primary Assembly	13594	na
unplaced_scaffold1233	unplaced-scaffold	na	na	SIRZ01001252.1	=	NW_021165581.1	Primary Assembly	13587	na
unplaced_scaffold1234	unplaced-scaffold	na	na	SIRZ01001253.1	=	NW_021165582.1	Primary Assembly	13573	na
unplaced_scaffold1235	unplaced-scaffold	na	na	SIRZ01001254.1	=	NW_021165583.1	Primary Assembly	13562	na
unplaced_scaffold1236	unplaced-scaffold	na	na	SIRZ01001255.1	=	NW_021165584.1	Primary Assembly	13555	na
unplaced_scaffold1237	unplaced-scaffold	na	na	SIRZ01001256.1	=	NW_021165585.1	Primary Assembly	13551	na
unplaced_scaffold1238	unplaced-scaffold	na	na	SIRZ01001257.1	=	NW_021165586.1	Primary Assembly	13536	na
unplaced_scaffold1239	unplaced-scaffold	na	na	SIRZ01001258.1	=	NW_021165587.1	Primary Assembly	13518	na
unplaced_scaffold1240	unplaced-scaffold	na	na	SIRZ01001259.1	=	NW_021165588.1	Primary Assembly	13502	na
unplaced_scaffold1241	unplaced-scaffold	na	na	SIRZ01001260.1	=	NW_021165589.1	Primary Assembly	13487	na
unplaced_scaffold1242	unplaced-scaffold	na	na	SIRZ01001261.1	=	NW_021165590.1	Primary Assembly	13473	na
unplaced_scaffold1243	unplaced-scaffold	na	na	SIRZ01001262.1	=	NW_021165591.1	Primary Assembly	13467	na
unplaced_scaffold1244	unplaced-scaffold	na	na	SIRZ01001263.1	=	NW_021165592.1	Primary Assembly	13449	na
unplaced_scaffold1245	unplaced-scaffold	na	na	SIRZ01001264.1	=	NW_021165593.1	Primary Assembly	13438	na
unplaced_scaffold1246	unplaced-scaffold	na	na	SIRZ01001265.1	=	NW_021165594.1	Primary Assembly	13436	na
unplaced_scaffold1247	unplaced-scaffold	na	na	SIRZ01001266.1	=	NW_021165595.1	Primary Assembly	13400	na
