# Assembly name:  AnoCar2.0
# Organism name:  Anolis carolinensis (green anole)
# Taxid:          28377
# BioSample:      SAMN02981230
# BioProject:     PRJNA18787
# Submitter:      Broad Institute
# Date:           2011-01-10
# Synonyms:       anoCar2	
# Assembly type:  haploid
# Release type:   major
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    AAWZ02
# Assembly method: Arachne v. 3.0.0
# Genome coverage: 7.10x
# Sequencing technology: ABI
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000090745.2
# RefSeq assembly accession: GCF_000090745.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000090755.1	GCF_000090755.1	Primary Assembly
## GCA_000072855.2	GCF_000072855.2	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
chrUn4844	unplaced-scaffold	na	na	AAWZ02040384.1	=	NW_003343583.1	Primary Assembly	7015	chrUn_AAWZ02040384
chrUn4845	unplaced-scaffold	na	na	AAWZ02040385.1	=	NW_003343584.1	Primary Assembly	7014	chrUn_AAWZ02040385
chrUn4846	unplaced-scaffold	na	na	AAWZ02040386.1	=	NW_003343585.1	Primary Assembly	7014	chrUn_AAWZ02040386
chrUn4847	unplaced-scaffold	na	na	AAWZ02040387.1	=	NW_003343586.1	Primary Assembly	7013	chrUn_AAWZ02040387
chrUn4848	unplaced-scaffold	na	na	AAWZ02040388.1	=	NW_003343587.1	Primary Assembly	7009	chrUn_AAWZ02040388
chrUn4849	unplaced-scaffold	na	na	AAWZ02040389.1	=	NW_003343588.1	Primary Assembly	7007	chrUn_AAWZ02040389
chrUn4850	unplaced-scaffold	na	na	AAWZ02040390.1	=	NW_003343589.1	Primary Assembly	7005	chrUn_AAWZ02040390
chrUn4851	unplaced-scaffold	na	na	AAWZ02040391.1	=	NW_003343590.1	Primary Assembly	7004	chrUn_AAWZ02040391
chrUn4852	unplaced-scaffold	na	na	AAWZ02040392.1	=	NW_003343591.1	Primary Assembly	7004	chrUn_AAWZ02040392
chrUn4853	unplaced-scaffold	na	na	AAWZ02040393.1	=	NW_003343592.1	Primary Assembly	7002	chrUn_AAWZ02040393
chrUn4854	unplaced-scaffold	na	na	AAWZ02040394.1	=	NW_003343593.1	Primary Assembly	7000	chrUn_AAWZ02040394
chrUn4855	unplaced-scaffold	na	na	AAWZ02040395.1	=	NW_003343594.1	Primary Assembly	7000	chrUn_AAWZ02040395
chrUn4856	unplaced-scaffold	na	na	AAWZ02040396.1	=	NW_003343595.1	Primary Assembly	7000	chrUn_AAWZ02040396
chrUn4857	unplaced-scaffold	na	na	AAWZ02040397.1	=	NW_003343596.1	Primary Assembly	6999	chrUn_AAWZ02040397
chrUn4858	unplaced-scaffold	na	na	AAWZ02040398.1	=	NW_003343597.1	Primary Assembly	6999	chrUn_AAWZ02040398
chrUn4859	unplaced-scaffold	na	na	AAWZ02040399.1	=	NW_003343598.1	Primary Assembly	6999	chrUn_AAWZ02040399
chrUn4860	unplaced-scaffold	na	na	AAWZ02040400.1	=	NW_003343599.1	Primary Assembly	6998	chrUn_AAWZ02040400
chrUn4861	unplaced-scaffold	na	na	AAWZ02040401.1	=	NW_003343600.1	Primary Assembly	6997	chrUn_AAWZ02040401
chrUn4862	unplaced-scaffold	na	na	AAWZ02040402.1	=	NW_003343601.1	Primary Assembly	6997	chrUn_AAWZ02040402
chrUn4863	unplaced-scaffold	na	na	AAWZ02040403.1	=	NW_003343602.1	Primary Assembly	6997	chrUn_AAWZ02040403
chrUn4864	unplaced-scaffold	na	na	AAWZ02040404.1	=	NW_003343603.1	Primary Assembly	6995	chrUn_AAWZ02040404
chrUn4865	unplaced-scaffold	na	na	AAWZ02040405.1	=	NW_003343604.1	Primary Assembly	6995	chrUn_AAWZ02040405
chrUn4866	unplaced-scaffold	na	na	AAWZ02040406.1	=	NW_003343605.1	Primary Assembly	6995	chrUn_AAWZ02040406
chrUn4867	unplaced-scaffold	na	na	AAWZ02040407.1	=	NW_003343606.1	Primary Assembly	6994	chrUn_AAWZ02040407
chrUn4868	unplaced-scaffold	na	na	AAWZ02040408.1	=	NW_003343607.1	Primary Assembly	6993	chrUn_AAWZ02040408
chrUn4869	unplaced-scaffold	na	na	AAWZ02040409.1	=	NW_003343608.1	Primary Assembly	6991	chrUn_AAWZ02040409
chrUn4870	unplaced-scaffold	na	na	AAWZ02040410.1	=	NW_003343609.1	Primary Assembly	6990	chrUn_AAWZ02040410
chrUn4871	unplaced-scaffold	na	na	AAWZ02040411.1	=	NW_003343610.1	Primary Assembly	6989	chrUn_AAWZ02040411
chrUn4872	unplaced-scaffold	na	na	AAWZ02040412.1	=	NW_003343611.1	Primary Assembly	6988	chrUn_AAWZ02040412
chrUn4873	unplaced-scaffold	na	na	AAWZ02040413.1	=	NW_003343612.1	Primary Assembly	6988	chrUn_AAWZ02040413
chrUn4874	unplaced-scaffold	na	na	AAWZ02040414.1	=	NW_003343613.1	Primary Assembly	6984	chrUn_AAWZ02040414
chrUn4875	unplaced-scaffold	na	na	AAWZ02040415.1	=	NW_003343614.1	Primary Assembly	6983	chrUn_AAWZ02040415
chrUn4876	unplaced-scaffold	na	na	AAWZ02040416.1	=	NW_003343615.1	Primary Assembly	6982	chrUn_AAWZ02040416
chrUn4877	unplaced-scaffold	na	na	AAWZ02040417.1	=	NW_003343616.1	Primary Assembly	6975	chrUn_AAWZ02040417
chrUn4878	unplaced-scaffold	na	na	AAWZ02040418.1	=	NW_003343617.1	Primary Assembly	6975	chrUn_AAWZ02040418
chrUn4879	unplaced-scaffold	na	na	AAWZ02040419.1	=	NW_003343618.1	Primary Assembly	6974	chrUn_AAWZ02040419
chrUn4880	unplaced-scaffold	na	na	AAWZ02040420.1	=	NW_003343619.1	Primary Assembly	6971	chrUn_AAWZ02040420
chrUn4881	unplaced-scaffold	na	na	AAWZ02040421.1	=	NW_003343620.1	Primary Assembly	6971	chrUn_AAWZ02040421
chrUn4882	unplaced-scaffold	na	na	AAWZ02040422.1	=	NW_003343621.1	Primary Assembly	6971	chrUn_AAWZ02040422
chrUn4883	unplaced-scaffold	na	na	AAWZ02040423.1	=	NW_003343622.1	Primary Assembly	6970	chrUn_AAWZ02040423
chrUn4884	unplaced-scaffold	na	na	AAWZ02040424.1	=	NW_003343623.1	Primary Assembly	6970	chrUn_AAWZ02040424
chrUn4885	unplaced-scaffold	na	na	AAWZ02040425.1	=	NW_003343624.1	Primary Assembly	6968	chrUn_AAWZ02040425
chrUn4886	unplaced-scaffold	na	na	AAWZ02040426.1	=	NW_003343625.1	Primary Assembly	6967	chrUn_AAWZ02040426
chrUn4887	unplaced-scaffold	na	na	AAWZ02040427.1	=	NW_003343626.1	Primary Assembly	6967	chrUn_AAWZ02040427
chrUn4888	unplaced-scaffold	na	na	AAWZ02040428.1	=	NW_003343627.1	Primary Assembly	6965	chrUn_AAWZ02040428
chrUn4889	unplaced-scaffold	na	na	AAWZ02040429.1	=	NW_003343628.1	Primary Assembly	6963	chrUn_AAWZ02040429
chrUn4890	unplaced-scaffold	na	na	AAWZ02040430.1	=	NW_003343629.1	Primary Assembly	6961	chrUn_AAWZ02040430
chrUn4891	unplaced-scaffold	na	na	AAWZ02040431.1	=	NW_003343630.1	Primary Assembly	6960	chrUn_AAWZ02040431
chrUn4892	unplaced-scaffold	na	na	AAWZ02040432.1	=	NW_003343631.1	Primary Assembly	6959	chrUn_AAWZ02040432
chrUn4893	unplaced-scaffold	na	na	AAWZ02040433.1	=	NW_003343632.1	Primary Assembly	6958	chrUn_AAWZ02040433
chrUn4894	unplaced-scaffold	na	na	AAWZ02040434.1	=	NW_003343633.1	Primary Assembly	6958	chrUn_AAWZ02040434
chrUn4895	unplaced-scaffold	na	na	AAWZ02040435.1	=	NW_003343634.1	Primary Assembly	6958	chrUn_AAWZ02040435
chrUn4896	unplaced-scaffold	na	na	AAWZ02040436.1	=	NW_003343635.1	Primary Assembly	6951	chrUn_AAWZ02040436
chrUn4897	unplaced-scaffold	na	na	AAWZ02040437.1	=	NW_003343636.1	Primary Assembly	6951	chrUn_AAWZ02040437
chrUn4898	unplaced-scaffold	na	na	AAWZ02040438.1	=	NW_003343637.1	Primary Assembly	6950	chrUn_AAWZ02040438
chrUn4899	unplaced-scaffold	na	na	AAWZ02040439.1	=	NW_003343638.1	Primary Assembly	6949	chrUn_AAWZ02040439
chrUn4900	unplaced-scaffold	na	na	AAWZ02040440.1	=	NW_003343639.1	Primary Assembly	6949	chrUn_AAWZ02040440
chrUn4901	unplaced-scaffold	na	na	AAWZ02040441.1	=	NW_003343640.1	Primary Assembly	6949	chrUn_AAWZ02040441
chrUn4902	unplaced-scaffold	na	na	AAWZ02040442.1	=	NW_003343641.1	Primary Assembly	6948	chrUn_AAWZ02040442
chrUn4903	unplaced-scaffold	na	na	AAWZ02040443.1	=	NW_003343642.1	Primary Assembly	6945	chrUn_AAWZ02040443
chrUn4904	unplaced-scaffold	na	na	AAWZ02040444.1	=	NW_003343643.1	Primary Assembly	6944	chrUn_AAWZ02040444
chrUn4905	unplaced-scaffold	na	na	AAWZ02040445.1	=	NW_003343644.1	Primary Assembly	6944	chrUn_AAWZ02040445
chrUn4906	unplaced-scaffold	na	na	AAWZ02040446.1	=	NW_003343645.1	Primary Assembly	6940	chrUn_AAWZ02040446
chrUn4907	unplaced-scaffold	na	na	AAWZ02040447.1	=	NW_003343646.1	Primary Assembly	6938	chrUn_AAWZ02040447
chrUn4908	unplaced-scaffold	na	na	AAWZ02040448.1	=	NW_003343647.1	Primary Assembly	6937	chrUn_AAWZ02040448
chrUn4909	unplaced-scaffold	na	na	AAWZ02040449.1	=	NW_003343648.1	Primary Assembly	6937	chrUn_AAWZ02040449
chrUn4910	unplaced-scaffold	na	na	AAWZ02040450.1	=	NW_003343649.1	Primary Assembly	6936	chrUn_AAWZ02040450
chrUn4911	unplaced-scaffold	na	na	AAWZ02040451.1	=	NW_003343650.1	Primary Assembly	6934	chrUn_AAWZ02040451
chrUn4912	unplaced-scaffold	na	na	AAWZ02040452.1	=	NW_003343651.1	Primary Assembly	6934	chrUn_AAWZ02040452
chrUn4913	unplaced-scaffold	na	na	AAWZ02040453.1	=	NW_003343652.1	Primary Assembly	6934	chrUn_AAWZ02040453
chrUn4914	unplaced-scaffold	na	na	AAWZ02040454.1	=	NW_003343653.1	Primary Assembly	6933	chrUn_AAWZ02040454
chrUn4915	unplaced-scaffold	na	na	AAWZ02040455.1	=	NW_003343654.1	Primary Assembly	6933	chrUn_AAWZ02040455
chrUn4916	unplaced-scaffold	na	na	AAWZ02040456.1	=	NW_003343655.1	Primary Assembly	6933	chrUn_AAWZ02040456
chrUn4917	unplaced-scaffold	na	na	AAWZ02040457.1	=	NW_003343656.1	Primary Assembly	6931	chrUn_AAWZ02040457
chrUn4918	unplaced-scaffold	na	na	AAWZ02040458.1	=	NW_003343657.1	Primary Assembly	6929	chrUn_AAWZ02040458
chrUn4919	unplaced-scaffold	na	na	AAWZ02040459.1	=	NW_003343658.1	Primary Assembly	6926	chrUn_AAWZ02040459
chrUn4920	unplaced-scaffold	na	na	AAWZ02040460.1	=	NW_003343659.1	Primary Assembly	6925	chrUn_AAWZ02040460
chrUn4921	unplaced-scaffold	na	na	AAWZ02040461.1	=	NW_003343660.1	Primary Assembly	6924	chrUn_AAWZ02040461
chrUn4922	unplaced-scaffold	na	na	AAWZ02040462.1	=	NW_003343661.1	Primary Assembly	6924	chrUn_AAWZ02040462
chrUn4923	unplaced-scaffold	na	na	AAWZ02040463.1	=	NW_003343662.1	Primary Assembly	6924	chrUn_AAWZ02040463
chrUn4924	unplaced-scaffold	na	na	AAWZ02040464.1	=	NW_003343663.1	Primary Assembly	6924	chrUn_AAWZ02040464
chrUn4925	unplaced-scaffold	na	na	AAWZ02040465.1	=	NW_003343664.1	Primary Assembly	6923	chrUn_AAWZ02040465
chrUn4926	unplaced-scaffold	na	na	AAWZ02040466.1	=	NW_003343665.1	Primary Assembly	6922	chrUn_AAWZ02040466
chrUn4927	unplaced-scaffold	na	na	AAWZ02040467.1	=	NW_003343666.1	Primary Assembly	6920	chrUn_AAWZ02040467
chrUn4928	unplaced-scaffold	na	na	AAWZ02040468.1	=	NW_003343667.1	Primary Assembly	6918	chrUn_AAWZ02040468
chrUn4929	unplaced-scaffold	na	na	AAWZ02040469.1	=	NW_003343668.1	Primary Assembly	6918	chrUn_AAWZ02040469
chrUn4930	unplaced-scaffold	na	na	AAWZ02040470.1	=	NW_003343669.1	Primary Assembly	6918	chrUn_AAWZ02040470
chrUn4931	unplaced-scaffold	na	na	AAWZ02040471.1	=	NW_003343670.1	Primary Assembly	6916	chrUn_AAWZ02040471
chrUn4932	unplaced-scaffold	na	na	AAWZ02040472.1	=	NW_003343671.1	Primary Assembly	6913	chrUn_AAWZ02040472
chrUn4933	unplaced-scaffold	na	na	AAWZ02040473.1	=	NW_003343672.1	Primary Assembly	6913	chrUn_AAWZ02040473
chrUn4934	unplaced-scaffold	na	na	AAWZ02040474.1	=	NW_003343673.1	Primary Assembly	6906	chrUn_AAWZ02040474
chrUn4935	unplaced-scaffold	na	na	AAWZ02040475.1	=	NW_003343674.1	Primary Assembly	6903	chrUn_AAWZ02040475
chrUn4936	unplaced-scaffold	na	na	AAWZ02040476.1	=	NW_003343675.1	Primary Assembly	6902	chrUn_AAWZ02040476
chrUn4937	unplaced-scaffold	na	na	AAWZ02040477.1	=	NW_003343676.1	Primary Assembly	6901	chrUn_AAWZ02040477
chrUn4938	unplaced-scaffold	na	na	AAWZ02040478.1	=	NW_003343677.1	Primary Assembly	6901	chrUn_AAWZ02040478
chrUn4939	unplaced-scaffold	na	na	AAWZ02040479.1	=	NW_003343678.1	Primary Assembly	6900	chrUn_AAWZ02040479
chrUn4940	unplaced-scaffold	na	na	AAWZ02040480.1	=	NW_003343679.1	Primary Assembly	6900	chrUn_AAWZ02040480
chrUn4941	unplaced-scaffold	na	na	AAWZ02040481.1	=	NW_003343680.1	Primary Assembly	6900	chrUn_AAWZ02040481
chrUn4942	unplaced-scaffold	na	na	AAWZ02040482.1	=	NW_003343681.1	Primary Assembly	6899	chrUn_AAWZ02040482
chrUn4943	unplaced-scaffold	na	na	AAWZ02040483.1	=	NW_003343682.1	Primary Assembly	6898	chrUn_AAWZ02040483
chrUn4944	unplaced-scaffold	na	na	AAWZ02040484.1	=	NW_003343683.1	Primary Assembly	6897	chrUn_AAWZ02040484
chrUn4945	unplaced-scaffold	na	na	AAWZ02040485.1	=	NW_003343684.1	Primary Assembly	6895	chrUn_AAWZ02040485
chrUn4946	unplaced-scaffold	na	na	AAWZ02040486.1	=	NW_003343685.1	Primary Assembly	6894	chrUn_AAWZ02040486
chrUn4947	unplaced-scaffold	na	na	AAWZ02040487.1	=	NW_003343686.1	Primary Assembly	6893	chrUn_AAWZ02040487
chrUn4948	unplaced-scaffold	na	na	AAWZ02040488.1	=	NW_003343687.1	Primary Assembly	6891	chrUn_AAWZ02040488
chrUn4949	unplaced-scaffold	na	na	AAWZ02040489.1	=	NW_003343688.1	Primary Assembly	6891	chrUn_AAWZ02040489
chrUn4950	unplaced-scaffold	na	na	AAWZ02040490.1	=	NW_003343689.1	Primary Assembly	6891	chrUn_AAWZ02040490
chrUn4951	unplaced-scaffold	na	na	AAWZ02040491.1	=	NW_003343690.1	Primary Assembly	6890	chrUn_AAWZ02040491
chrUn4952	unplaced-scaffold	na	na	AAWZ02040492.1	=	NW_003343691.1	Primary Assembly	6890	chrUn_AAWZ02040492
chrUn4953	unplaced-scaffold	na	na	AAWZ02040493.1	=	NW_003343692.1	Primary Assembly	6890	chrUn_AAWZ02040493
chrUn4954	unplaced-scaffold	na	na	AAWZ02040494.1	=	NW_003343693.1	Primary Assembly	6889	chrUn_AAWZ02040494
chrUn4955	unplaced-scaffold	na	na	AAWZ02040495.1	=	NW_003343694.1	Primary Assembly	6888	chrUn_AAWZ02040495
chrUn4956	unplaced-scaffold	na	na	AAWZ02040496.1	=	NW_003343695.1	Primary Assembly	6888	chrUn_AAWZ02040496
chrUn4957	unplaced-scaffold	na	na	AAWZ02040497.1	=	NW_003343696.1	Primary Assembly	6888	chrUn_AAWZ02040497
chrUn4958	unplaced-scaffold	na	na	AAWZ02040498.1	=	NW_003343697.1	Primary Assembly	6887	chrUn_AAWZ02040498
chrUn4959	unplaced-scaffold	na	na	AAWZ02040499.1	=	NW_003343698.1	Primary Assembly	6886	chrUn_AAWZ02040499
chrUn4960	unplaced-scaffold	na	na	AAWZ02040500.1	=	NW_003343699.1	Primary Assembly	6886	chrUn_AAWZ02040500
chrUn4961	unplaced-scaffold	na	na	AAWZ02040501.1	=	NW_003343700.1	Primary Assembly	6885	chrUn_AAWZ02040501
chrUn4962	unplaced-scaffold	na	na	AAWZ02040502.1	=	NW_003343701.1	Primary Assembly	6882	chrUn_AAWZ02040502
chrUn4963	unplaced-scaffold	na	na	AAWZ02040503.1	=	NW_003343702.1	Primary Assembly	6879	chrUn_AAWZ02040503
chrUn4964	unplaced-scaffold	na	na	AAWZ02040504.1	=	NW_003343703.1	Primary Assembly	6878	chrUn_AAWZ02040504
chrUn4965	unplaced-scaffold	na	na	AAWZ02040505.1	=	NW_003343704.1	Primary Assembly	6877	chrUn_AAWZ02040505
chrUn4966	unplaced-scaffold	na	na	AAWZ02040506.1	=	NW_003343705.1	Primary Assembly	6876	chrUn_AAWZ02040506
chrUn4967	unplaced-scaffold	na	na	AAWZ02040507.1	=	NW_003343706.1	Primary Assembly	6874	chrUn_AAWZ02040507
chrUn4968	unplaced-scaffold	na	na	AAWZ02040508.1	=	NW_003343707.1	Primary Assembly	6873	chrUn_AAWZ02040508
chrUn4969	unplaced-scaffold	na	na	AAWZ02040509.1	=	NW_003343708.1	Primary Assembly	6873	chrUn_AAWZ02040509
chrUn4970	unplaced-scaffold	na	na	AAWZ02040510.1	=	NW_003343709.1	Primary Assembly	6869	chrUn_AAWZ02040510
chrUn4971	unplaced-scaffold	na	na	AAWZ02040511.1	=	NW_003343710.1	Primary Assembly	6868	chrUn_AAWZ02040511
chrUn4972	unplaced-scaffold	na	na	AAWZ02040512.1	=	NW_003343711.1	Primary Assembly	6860	chrUn_AAWZ02040512
chrUn4973	unplaced-scaffold	na	na	AAWZ02040513.1	=	NW_003343712.1	Primary Assembly	6855	chrUn_AAWZ02040513
chrUn4974	unplaced-scaffold	na	na	AAWZ02040514.1	=	NW_003343713.1	Primary Assembly	6855	chrUn_AAWZ02040514
chrUn4975	unplaced-scaffold	na	na	AAWZ02040515.1	=	NW_003343714.1	Primary Assembly	6854	chrUn_AAWZ02040515
chrUn4976	unplaced-scaffold	na	na	AAWZ02040516.1	=	NW_003343715.1	Primary Assembly	6853	chrUn_AAWZ02040516
chrUn4977	unplaced-scaffold	na	na	AAWZ02040517.1	=	NW_003343716.1	Primary Assembly	6851	chrUn_AAWZ02040517
chrUn4978	unplaced-scaffold	na	na	AAWZ02040518.1	=	NW_003343717.1	Primary Assembly	6849	chrUn_AAWZ02040518
chrUn4979	unplaced-scaffold	na	na	AAWZ02040519.1	=	NW_003343718.1	Primary Assembly	6849	chrUn_AAWZ02040519
chrUn4980	unplaced-scaffold	na	na	AAWZ02040520.1	=	NW_003343719.1	Primary Assembly	6847	chrUn_AAWZ02040520
chrUn4981	unplaced-scaffold	na	na	AAWZ02040521.1	=	NW_003343720.1	Primary Assembly	6843	chrUn_AAWZ02040521
chrUn4982	unplaced-scaffold	na	na	AAWZ02040522.1	=	NW_003343721.1	Primary Assembly	6842	chrUn_AAWZ02040522
chrUn4983	unplaced-scaffold	na	na	AAWZ02040523.1	=	NW_003343722.1	Primary Assembly	6840	chrUn_AAWZ02040523
chrUn4984	unplaced-scaffold	na	na	AAWZ02040524.1	=	NW_003343723.1	Primary Assembly	6840	chrUn_AAWZ02040524
chrUn4985	unplaced-scaffold	na	na	AAWZ02040525.1	=	NW_003343724.1	Primary Assembly	6835	chrUn_AAWZ02040525
chrUn4986	unplaced-scaffold	na	na	AAWZ02040526.1	=	NW_003343725.1	Primary Assembly	6835	chrUn_AAWZ02040526
chrUn4987	unplaced-scaffold	na	na	AAWZ02040527.1	=	NW_003343726.1	Primary Assembly	6831	chrUn_AAWZ02040527
chrUn4988	unplaced-scaffold	na	na	AAWZ02040528.1	=	NW_003343727.1	Primary Assembly	6830	chrUn_AAWZ02040528
chrUn4989	unplaced-scaffold	na	na	AAWZ02040529.1	=	NW_003343728.1	Primary Assembly	6830	chrUn_AAWZ02040529
chrUn4990	unplaced-scaffold	na	na	AAWZ02040530.1	=	NW_003343729.1	Primary Assembly	6827	chrUn_AAWZ02040530
chrUn4991	unplaced-scaffold	na	na	AAWZ02040531.1	=	NW_003343730.1	Primary Assembly	6827	chrUn_AAWZ02040531
chrUn4992	unplaced-scaffold	na	na	AAWZ02040532.1	=	NW_003343731.1	Primary Assembly	6826	chrUn_AAWZ02040532
chrUn4993	unplaced-scaffold	na	na	AAWZ02040533.1	=	NW_003343732.1	Primary Assembly	6825	chrUn_AAWZ02040533
chrUn4994	unplaced-scaffold	na	na	AAWZ02040534.1	=	NW_003343733.1	Primary Assembly	6824	chrUn_AAWZ02040534
chrUn4995	unplaced-scaffold	na	na	AAWZ02040535.1	=	NW_003343734.1	Primary Assembly	6824	chrUn_AAWZ02040535
chrUn4996	unplaced-scaffold	na	na	AAWZ02040536.1	=	NW_003343735.1	Primary Assembly	6824	chrUn_AAWZ02040536
chrUn4997	unplaced-scaffold	na	na	AAWZ02040537.1	=	NW_003343736.1	Primary Assembly	6824	chrUn_AAWZ02040537
chrUn4998	unplaced-scaffold	na	na	AAWZ02040538.1	=	NW_003343737.1	Primary Assembly	6823	chrUn_AAWZ02040538
chrUn4999	unplaced-scaffold	na	na	AAWZ02040539.1	=	NW_003343738.1	Primary Assembly	6823	chrUn_AAWZ02040539
chrUn5000	unplaced-scaffold	na	na	AAWZ02040540.1	=	NW_003343739.1	Primary Assembly	6823	chrUn_AAWZ02040540
chrUn5001	unplaced-scaffold	na	na	AAWZ02040541.1	=	NW_003343740.1	Primary Assembly	6822	chrUn_AAWZ02040541
chrUn5002	unplaced-scaffold	na	na	AAWZ02040542.1	=	NW_003343741.1	Primary Assembly	6822	chrUn_AAWZ02040542
chrUn5003	unplaced-scaffold	na	na	AAWZ02040543.1	=	NW_003343742.1	Primary Assembly	6821	chrUn_AAWZ02040543
chrUn5004	unplaced-scaffold	na	na	AAWZ02040544.1	=	NW_003343743.1	Primary Assembly	6820	chrUn_AAWZ02040544
chrUn5005	unplaced-scaffold	na	na	AAWZ02040545.1	=	NW_003343744.1	Primary Assembly	6819	chrUn_AAWZ02040545
chrUn5006	unplaced-scaffold	na	na	AAWZ02040546.1	=	NW_003343745.1	Primary Assembly	6817	chrUn_AAWZ02040546
chrUn5007	unplaced-scaffold	na	na	AAWZ02040547.1	=	NW_003343746.1	Primary Assembly	6815	chrUn_AAWZ02040547
chrUn5008	unplaced-scaffold	na	na	AAWZ02040548.1	=	NW_003343747.1	Primary Assembly	6812	chrUn_AAWZ02040548
chrUn5009	unplaced-scaffold	na	na	AAWZ02040549.1	=	NW_003343748.1	Primary Assembly	6811	chrUn_AAWZ02040549
chrUn5010	unplaced-scaffold	na	na	AAWZ02040550.1	=	NW_003343749.1	Primary Assembly	6808	chrUn_AAWZ02040550
chrUn5011	unplaced-scaffold	na	na	AAWZ02040551.1	=	NW_003343750.1	Primary Assembly	6808	chrUn_AAWZ02040551
chrUn5012	unplaced-scaffold	na	na	AAWZ02040552.1	=	NW_003343751.1	Primary Assembly	6808	chrUn_AAWZ02040552
chrUn5013	unplaced-scaffold	na	na	AAWZ02040553.1	=	NW_003343752.1	Primary Assembly	6802	chrUn_AAWZ02040553
chrUn5014	unplaced-scaffold	na	na	AAWZ02040554.1	=	NW_003343753.1	Primary Assembly	6801	chrUn_AAWZ02040554
chrUn5015	unplaced-scaffold	na	na	AAWZ02040555.1	=	NW_003343754.1	Primary Assembly	6800	chrUn_AAWZ02040555
chrUn5016	unplaced-scaffold	na	na	AAWZ02040556.1	=	NW_003343755.1	Primary Assembly	6796	chrUn_AAWZ02040556
chrUn5017	unplaced-scaffold	na	na	AAWZ02040557.1	=	NW_003343756.1	Primary Assembly	6794	chrUn_AAWZ02040557
chrUn5018	unplaced-scaffold	na	na	AAWZ02040558.1	=	NW_003343757.1	Primary Assembly	6791	chrUn_AAWZ02040558
chrUn5019	unplaced-scaffold	na	na	AAWZ02040559.1	=	NW_003343758.1	Primary Assembly	6788	chrUn_AAWZ02040559
chrUn5020	unplaced-scaffold	na	na	AAWZ02040560.1	=	NW_003343759.1	Primary Assembly	6784	chrUn_AAWZ02040560
chrUn5021	unplaced-scaffold	na	na	AAWZ02040561.1	=	NW_003343760.1	Primary Assembly	6784	chrUn_AAWZ02040561
chrUn5022	unplaced-scaffold	na	na	AAWZ02040562.1	=	NW_003343761.1	Primary Assembly	6783	chrUn_AAWZ02040562
chrUn5023	unplaced-scaffold	na	na	AAWZ02040563.1	=	NW_003343762.1	Primary Assembly	6783	chrUn_AAWZ02040563
chrUn5024	unplaced-scaffold	na	na	AAWZ02040564.1	=	NW_003343763.1	Primary Assembly	6782	chrUn_AAWZ02040564
chrUn5025	unplaced-scaffold	na	na	AAWZ02040565.1	=	NW_003343764.1	Primary Assembly	6782	chrUn_AAWZ02040565
chrUn5026	unplaced-scaffold	na	na	AAWZ02040566.1	=	NW_003343765.1	Primary Assembly	6780	chrUn_AAWZ02040566
chrUn5027	unplaced-scaffold	na	na	AAWZ02040567.1	=	NW_003343766.1	Primary Assembly	6778	chrUn_AAWZ02040567
chrUn5028	unplaced-scaffold	na	na	AAWZ02040568.1	=	NW_003343767.1	Primary Assembly	6776	chrUn_AAWZ02040568
chrUn5029	unplaced-scaffold	na	na	AAWZ02040569.1	=	NW_003343768.1	Primary Assembly	6775	chrUn_AAWZ02040569
chrUn5030	unplaced-scaffold	na	na	AAWZ02040570.1	=	NW_003343769.1	Primary Assembly	6773	chrUn_AAWZ02040570
chrUn5031	unplaced-scaffold	na	na	AAWZ02040571.1	=	NW_003343770.1	Primary Assembly	6773	chrUn_AAWZ02040571
chrUn5032	unplaced-scaffold	na	na	AAWZ02040572.1	=	NW_003343771.1	Primary Assembly	6765	chrUn_AAWZ02040572
chrUn5033	unplaced-scaffold	na	na	AAWZ02040573.1	=	NW_003343772.1	Primary Assembly	6765	chrUn_AAWZ02040573
chrUn5034	unplaced-scaffold	na	na	AAWZ02040574.1	=	NW_003343773.1	Primary Assembly	6764	chrUn_AAWZ02040574
chrUn5035	unplaced-scaffold	na	na	AAWZ02040575.1	=	NW_003343774.1	Primary Assembly	6760	chrUn_AAWZ02040575
chrUn5036	unplaced-scaffold	na	na	AAWZ02040576.1	=	NW_003343775.1	Primary Assembly	6758	chrUn_AAWZ02040576
chrUn5037	unplaced-scaffold	na	na	AAWZ02040577.1	=	NW_003343776.1	Primary Assembly	6758	chrUn_AAWZ02040577
chrUn5038	unplaced-scaffold	na	na	AAWZ02040578.1	=	NW_003343777.1	Primary Assembly	6756	chrUn_AAWZ02040578
chrUn5039	unplaced-scaffold	na	na	AAWZ02040579.1	=	NW_003343778.1	Primary Assembly	6755	chrUn_AAWZ02040579
chrUn5040	unplaced-scaffold	na	na	AAWZ02040580.1	=	NW_003343779.1	Primary Assembly	6754	chrUn_AAWZ02040580
