# Assembly name:  GRCg6a
# Description:    Genome Reference Consortium Chicken Build 6a
# Organism name:  Gallus gallus (chicken)
# Infraspecific name:  breed=Red Jungle fowl, inbred line UCD001
# Isolate:  RJF #256
# Sex:  female
# Taxid:          9031
# BioSample:      SAMN02981218
# BioProject:     PRJNA13342
# Submitter:      Genome Reference Consortium
# Date:           2018-03-27
# Synonyms:       galGal6	
# Assembly type:  haploid
# Release type:   minor
# Assembly level: Chromosome
# Genome representation: full
# WGS project:    AADN05
# Assembly method: FALCON-integrate v. 1.7.5
# Genome coverage: 82x
# Sequencing technology: Pacific Biosciences RSII (P6-C4 and P5-C3 chemistry)
# RefSeq category: Representative Genome
# GenBank assembly accession: GCA_000002315.5
# RefSeq assembly accession: GCF_000002315.6
# RefSeq assembly and GenBank assemblies identical: no
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_000000185.5	GCF_000000185.4	Primary Assembly
## 	GCF_000184395.2	non-nuclear
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
CHRUN_413	unplaced-scaffold	na	na	AADN05001456.1	=	NW_020109961.1	Primary Assembly	6185	chrUn_NW_020109961v1
CHRUN_417	unplaced-scaffold	na	na	AADN05001460.1	=	NW_020110130.1	Primary Assembly	22641	chrUn_NW_020110130v1
CHRUN_420	unplaced-scaffold	na	na	AADN05001463.1	=	NW_020110007.1	Primary Assembly	8749	chrUn_NW_020110007v1
CHRUN_421	unplaced-scaffold	na	na	AADN05001464.1	=	NW_020110138.1	Primary Assembly	24712	chrUn_NW_020110138v1
CHRUN_422	unplaced-scaffold	na	na	AADN05001465.1	=	NW_020110003.1	Primary Assembly	8516	chrUn_NW_020110003v1
CHRUN_430	unplaced-scaffold	na	na	AADN05001473.1	=	NW_020109946.1	Primary Assembly	4777	chrUn_NW_020109946v1
CHRUN_431	unplaced-scaffold	na	na	AADN05001474.1	=	NW_020110034.1	Primary Assembly	10473	chrUn_NW_020110034v1
CHRUN_432	unplaced-scaffold	na	na	AADN05001475.1	=	NW_020109976.1	Primary Assembly	6764	chrUn_NW_020109976v1
CHRUN_433	unplaced-scaffold	na	na	AADN05001476.1	=	NW_020110140.1	Primary Assembly	25409	chrUn_NW_020110140v1
CHRUN_434	unplaced-scaffold	na	na	AADN05001477.1	=	NW_020110071.1	Primary Assembly	13985	chrUn_NW_020110071v1
CHRUN_435	unplaced-scaffold	na	na	AADN05001478.1	=	NW_020110103.1	Primary Assembly	17402	chrUn_NW_020110103v1
CHRUN_438	unplaced-scaffold	na	na	AADN05001481.1	=	NW_020109964.1	Primary Assembly	6243	chrUn_NW_020109964v1
CHRUN_440	unplaced-scaffold	na	na	AADN05001483.1	=	NW_020110116.1	Primary Assembly	20270	chrUn_NW_020110116v1
CHRUN_441	unplaced-scaffold	na	na	AADN05001484.1	=	NW_020110022.1	Primary Assembly	9579	chrUn_NW_020110022v1
CHRUN_442	unplaced-scaffold	na	na	AADN05001485.1	=	NW_020109894.1	Primary Assembly	2402	chrUn_NW_020109894v1
CHRUN_443	unplaced-scaffold	na	na	AADN05001486.1	=	NW_020110026.1	Primary Assembly	9696	chrUn_NW_020110026v1
CHRUN_444	unplaced-scaffold	na	na	AADN05001487.1	=	NW_020110009.1	Primary Assembly	8846	chrUn_NW_020110009v1
CHRUN_445	unplaced-scaffold	na	na	AADN05001488.1	=	NW_020109970.1	Primary Assembly	6414	chrUn_NW_020109970v1
CHRUN_446	unplaced-scaffold	na	na	AADN05001489.1	=	NW_020110041.1	Primary Assembly	11376	chrUn_NW_020110041v1
CHRUN_447	unplaced-scaffold	na	na	AADN05001490.1	=	NW_020109864.1	Primary Assembly	1086	chrUn_NW_020109864v1
CHRUN_448	unplaced-scaffold	na	na	AADN05001491.1	=	NW_020110016.1	Primary Assembly	9032	chrUn_NW_020110016v1
CHRUN_449	unplaced-scaffold	na	na	AADN05001492.1	=	NW_020109935.1	Primary Assembly	4359	chrUn_NW_020109935v1
CHRUN_450	unplaced-scaffold	na	na	AADN05001493.1	=	NW_020109942.1	Primary Assembly	4652	chrUn_NW_020109942v1
CHRUN_451	unplaced-scaffold	na	na	AADN05001494.1	=	NW_020109950.1	Primary Assembly	5199	chrUn_NW_020109950v1
CHRUN_452	unplaced-scaffold	na	na	AADN05001495.1	=	NW_020109874.1	Primary Assembly	1589	chrUn_NW_020109874v1
CHRUN_453	unplaced-scaffold	na	na	AADN05001496.1	=	NW_020110108.1	Primary Assembly	18344	chrUn_NW_020110108v1
CHRUN_454	unplaced-scaffold	na	na	AADN05001497.1	=	NW_020110098.1	Primary Assembly	16140	chrUn_NW_020110098v1
CHRUN_455	unplaced-scaffold	na	na	AADN05001498.1	=	NW_020109835.1	Primary Assembly	30157	chrUn_NW_020109835v1
CHRUN_459	unplaced-scaffold	na	na	AADN05001502.1	=	NW_020109898.1	Primary Assembly	2555	chrUn_NW_020109898v1
CHRUN_460	unplaced-scaffold	na	na	AADN05001503.1	=	NW_020110107.1	Primary Assembly	18412	chrUn_NW_020110107v1
CHRUN_461	unplaced-scaffold	na	na	AADN05001504.1	=	NW_020110133.1	Primary Assembly	23907	chrUn_NW_020110133v1
CHRUN_462	unplaced-scaffold	na	na	AADN05001505.1	=	NW_020110125.1	Primary Assembly	22379	chrUn_NW_020110125v1
CHRUN_465	unplaced-scaffold	na	na	AADN05001508.1	=	NW_020110012.1	Primary Assembly	8891	chrUn_NW_020110012v1
CHRUN_466	unplaced-scaffold	na	na	AADN05001509.1	=	NW_020109900.1	Primary Assembly	2568	chrUn_NW_020109900v1
CHRUN_467	unplaced-scaffold	na	na	AADN05001510.1	=	NW_020109985.1	Primary Assembly	7336	chrUn_NW_020109985v1
CHRUN_468	unplaced-scaffold	na	na	AADN05001511.1	=	NW_020109917.1	Primary Assembly	3531	chrUn_NW_020109917v1
CHRUN_469	unplaced-scaffold	na	na	AADN05001512.1	=	NW_020110072.1	Primary Assembly	13913	chrUn_NW_020110072v1
CHRUN_470	unplaced-scaffold	na	na	AADN05001513.1	=	NW_020109842.1	Primary Assembly	33531	chrUn_NW_020109842v1
CHRUN_471	unplaced-scaffold	na	na	AADN05001514.1	=	NW_020109878.1	Primary Assembly	1752	chrUn_NW_020109878v1
CHRUN_472	unplaced-scaffold	na	na	AADN05001515.1	=	NW_020109871.1	Primary Assembly	1579	chrUn_NW_020109871v1
CHRUN_473	unplaced-scaffold	na	na	AADN05001516.1	=	NW_020110001.1	Primary Assembly	8294	chrUn_NW_020110001v1
CHRUN_474	unplaced-scaffold	na	na	AADN05001517.1	=	NW_020109995.1	Primary Assembly	8118	chrUn_NW_020109995v1
CHRUN_476	unplaced-scaffold	na	na	AADN05001519.1	=	NW_020110023.1	Primary Assembly	9688	chrUn_NW_020110023v1
CHRUN_477	unplaced-scaffold	na	na	AADN05001520.1	=	NW_020109951.1	Primary Assembly	5419	chrUn_NW_020109951v1
CHRUN_478	unplaced-scaffold	na	na	AADN05001521.1	=	NW_020110042.1	Primary Assembly	11254	chrUn_NW_020110042v1
CHRUN_479	unplaced-scaffold	na	na	AADN05001522.1	=	NW_020109983.1	Primary Assembly	7090	chrUn_NW_020109983v1
CHRUN_481	unplaced-scaffold	na	na	AADN05001524.1	=	NW_020110082.1	Primary Assembly	14715	chrUn_NW_020110082v1
CHRUN_482	unplaced-scaffold	na	na	AADN05001525.1	=	NW_020109988.1	Primary Assembly	7511	chrUn_NW_020109988v1
CHRUN_485	unplaced-scaffold	na	na	AADN05001540.1	=	NW_020109879.1	Primary Assembly	1800	chrUn_NW_020109879v1
CHRUN_486	unplaced-scaffold	na	na	AADN05001541.1	=	NW_020109858.1	Primary Assembly	791	chrUn_NW_020109858v1
CHRUN_487	unplaced-scaffold	na	na	AADN05001542.1	=	NW_020109979.1	Primary Assembly	6881	chrUn_NW_020109979v1
CHRUN_488	unplaced-scaffold	na	na	AADN05001543.1	=	NW_020109967.1	Primary Assembly	6378	chrUn_NW_020109967v1
CHRUN_489	unplaced-scaffold	na	na	AADN05001544.1	=	NW_020109904.1	Primary Assembly	2663	chrUn_NW_020109904v1
CHRUN_490	unplaced-scaffold	na	na	AADN05001545.1	=	NW_020109848.1	Primary Assembly	342	chrUn_NW_020109848v1
CHRUN_491	unplaced-scaffold	na	na	AADN05001546.1	=	NW_020109845.1	Primary Assembly	246	chrUn_NW_020109845v1
CHRUN_492	unplaced-scaffold	na	na	AADN05001547.1	=	NW_020109846.1	Primary Assembly	195	chrUn_NW_020109846v1
CHRUN_495	unplaced-scaffold	na	na	AADN05001550.1	=	NW_020109896.1	Primary Assembly	2481	chrUn_NW_020109896v1
CHRUN_497	unplaced-scaffold	na	na	AADN05001552.1	=	NW_020109860.1	Primary Assembly	848	chrUn_NW_020109860v1
CHRUN_498	unplaced-scaffold	na	na	AADN05001553.1	=	NW_020109847.1	Primary Assembly	345	chrUn_NW_020109847v1
CHRUN_500	unplaced-scaffold	na	na	AADN05001555.1	=	NW_020109861.1	Primary Assembly	966	chrUn_NW_020109861v1
CHRUN_501	unplaced-scaffold	na	na	AADN05001556.1	=	NW_020109921.1	Primary Assembly	3657	chrUn_NW_020109921v1
CHRUN_502	unplaced-scaffold	na	na	AADN05001557.1	=	NW_020109857.1	Primary Assembly	806	chrUn_NW_020109857v1
CHRUN_503	unplaced-scaffold	na	na	AADN05001558.1	=	NW_020109849.1	Primary Assembly	579	chrUn_NW_020109849v1
CHRUN_504	unplaced-scaffold	na	na	AADN05001559.1	=	NW_020109882.1	Primary Assembly	1834	chrUn_NW_020109882v1
CHRUN_505	unplaced-scaffold	na	na	AADN05001560.1	=	NW_020109891.1	Primary Assembly	2308	chrUn_NW_020109891v1
CHRUN_506	unplaced-scaffold	na	na	AADN05001561.1	=	NW_020109855.1	Primary Assembly	678	chrUn_NW_020109855v1
CHRUN_507	unplaced-scaffold	na	na	AADN05001562.1	=	NW_020109844.1	Primary Assembly	87	chrUn_NW_020109844v1
CHRUN_508	unplaced-scaffold	na	na	AADN05001563.1	=	NW_020109899.1	Primary Assembly	2599	chrUn_NW_020109899v1
CHRUN_80	unplaced-scaffold	na	na	KZ626824.1	=	NW_020109841.1	Primary Assembly	33731	chrUn_NW_020109841v1
CHRUN_13	unplaced-scaffold	na	na	KZ626825.1	=	NW_020109938.1	Primary Assembly	4451	chrUn_NW_020109938v1
CHRUN_20	unplaced-scaffold	na	na	KZ626826.1	=	NW_020110153.1	Primary Assembly	48347	chrUn_NW_020110153v1
CHRUN_7	unplaced-scaffold	na	na	KZ626827.1	=	NW_020110154.1	Primary Assembly	61939	chrUn_NW_020110154v1
CHRUN_17	unplaced-scaffold	na	na	KZ626828.1	=	NW_020110155.1	Primary Assembly	53716	chrUn_NW_020110155v1
CHRUN_50	unplaced-scaffold	na	na	KZ626829.1	=	NW_020110156.1	Primary Assembly	177577	chrUn_NW_020110156v1
CHRUN_15	unplaced-scaffold	na	na	KZ626830.1	=	NW_020110157.1	Primary Assembly	94788	chrUn_NW_020110157v1
CHRUN_53	unplaced-scaffold	na	na	KZ626831.1	=	NW_020110158.1	Primary Assembly	468536	chrUn_NW_020110158v1
CHRUN_33	unplaced-scaffold	na	na	KZ626832.1	=	NW_020110159.1	Primary Assembly	199634	chrUn_NW_020110159v1
CHRUN_96	unplaced-scaffold	na	na	KZ626833.1	=	NW_020110160.1	Primary Assembly	696307	chrUn_NW_020110160v1
CHRUN_43	unplaced-scaffold	na	na	KZ626834.1	=	NW_020110161.1	Primary Assembly	665899	chrUn_NW_020110161v1
CHRUN_27	unplaced-scaffold	na	na	KZ626835.1	=	NW_020110162.1	Primary Assembly	1222195	chrUn_NW_020110162v1
CHRUN_59	unplaced-scaffold	na	na	KZ626836.1	=	NW_020110163.1	Primary Assembly	900507	chrUn_NW_020110163v1
CHRUN_56	unplaced-scaffold	na	na	KZ626837.1	=	NW_020110164.1	Primary Assembly	2003471	chrUn_NW_020110164v1
CHRUN_24	unplaced-scaffold	na	na	KZ626838.1	=	NW_020110165.1	Primary Assembly	1977309	chrUn_NW_020110165v1
CHRUN_26	unplaced-scaffold	na	na	KZ626839.1	=	NW_020110167.1	Primary Assembly	2023903	chrUn_NW_020110167v1
MT	assembled-molecule	MT	Mitochondrion	na	<>	NC_040902.1	non-nuclear	16784	na
